,image_id,tp,fp,fn,precision,recall
3540,005420,6,0,16,1.0,0.273
3541,040250,9,0,3,1.0,0.75
3542,028736,8,0,11,1.0,0.421
3543,049788,1,1,5,0.5,0.167
3544,009243,12,3,16,0.8,0.429
3545,035979,21,0,3,1.0,0.875
3546,042049,3,1,9,0.75,0.25
3547,016295,8,0,9,1.0,0.471
3548,000439,10,0,23,1.0,0.303
3549,005190,16,1,23,0.941,0.41
3550,030315,7,0,24,1.0,0.226
3551,023350,1,0,3,1.0,0.25
3552,018440,13,1,27,0.929,0.325
3553,033186,3,0,7,1.0,0.3
3554,033506,2,0,2,1.0,0.5
3555,025477,8,2,11,0.8,0.421
3556,016662,12,0,21,1.0,0.364
3557,000154,8,0,18,1.0,0.308
3558,034985,16,0,33,1.0,0.327
3559,039604,9,0,7,1.0,0.562
3560,005953,1,0,8,1.0,0.111
3561,021783,15,0,20,1.0,0.429
3562,034169,5,0,32,1.0,0.135
3563,043099,11,0,18,1.0,0.379
3564,031177,9,1,15,0.9,0.375
3565,020319,15,0,13,1.0,0.536
3566,008990,4,0,5,1.0,0.444
3567,045395,1,0,2,1.0,0.333
3568,039338,9,0,23,1.0,0.281
3569,047833,1,0,6,1.0,0.143
3570,028998,6,4,17,0.6,0.261
3571,027215,3,0,13,1.0,0.187
3572,011590,9,0,19,1.0,0.321
3573,019201,9,0,6,1.0,0.6
3574,014757,23,0,65,1.0,0.261
3575,020866,5,0,14,1.0,0.263
3576,025335,9,0,7,1.0,0.562
3577,005560,4,0,14,1.0,0.222
3578,038257,5,0,0,1.0,1.0
3579,010316,2,1,8,0.667,0.2
3580,041573,4,0,12,1.0,0.25
3581,005042,11,0,12,1.0,0.478
3582,040721,11,0,18,1.0,0.379
3583,044072,4,1,6,0.8,0.4
3584,004964,14,0,36,1.0,0.28
3585,045728,3,1,8,0.75,0.273
3586,048467,9,4,6,0.692,0.6
3587,014144,6,0,15,1.0,0.286
3588,047101,4,0,4,1.0,0.5
3589,027704,3,0,18,1.0,0.143
3590,023209,2,0,15,1.0,0.118
3591,013643,2,0,5,1.0,0.286
3592,003991,7,0,10,1.0,0.412
3593,006521,5,0,2,1.0,0.714
3594,038325,13,0,20,1.0,0.394
3595,037637,25,1,17,0.962,0.595
3596,020221,12,0,36,1.0,0.25
3597,023294,4,0,23,1.0,0.148
3598,041761,7,2,18,0.778,0.28
3599,019573,5,0,8,1.0,0.385
3600,008782,10,1,29,0.909,0.256
3601,029668,11,0,26,1.0,0.297
3602,000152,1,0,14,1.0,0.067
3603,019157,13,1,17,0.929,0.433
3604,036880,3,0,5,1.0,0.375
3605,024829,8,0,13,1.0,0.381
3606,011715,4,0,6,1.0,0.4
3607,020264,8,1,17,0.889,0.32
3608,004930,5,0,5,1.0,0.5
3609,005350,7,0,45,1.0,0.135
3610,009452,14,2,13,0.875,0.519
3611,022699,9,0,6,1.0,0.6
3612,033292,6,0,4,1.0,0.6
3613,027871,6,0,0,1.0,1.0
3614,016141,3,0,5,1.0,0.375
3615,012344,2,0,3,1.0,0.4
3616,026152,2,0,9,1.0,0.182
3617,026223,1,2,1,0.333,0.5
3618,037874,19,1,35,0.95,0.352
3619,044622,2,0,8,1.0,0.2
3620,012491,7,0,18,1.0,0.28
3621,009277,10,2,8,0.833,0.556
3622,035780,2,0,6,1.0,0.25
3623,018826,9,0,16,1.0,0.36
3624,044102,1,2,3,0.333,0.25
3625,039145,1,0,2,1.0,0.333
3626,012114,2,0,16,1.0,0.111
3627,001402,5,1,17,0.833,0.227
3628,028198,6,0,13,1.0,0.316
3629,033646,3,0,23,1.0,0.115
3630,005425,2,0,8,1.0,0.2
3631,002249,4,0,11,1.0,0.267
3632,001650,17,0,25,1.0,0.405
3633,013958,17,0,13,1.0,0.567
3634,032034,6,0,12,1.0,0.333
3635,009148,3,0,14,1.0,0.176
3636,011138,6,0,12,1.0,0.333
3637,006008,16,0,35,1.0,0.314
3638,001015,7,0,3,1.0,0.7
3639,029402,3,0,11,1.0,0.214
3640,020501,4,0,16,1.0,0.2
3641,011042,7,0,21,1.0,0.25
3642,000729,10,0,6,1.0,0.625
3643,028968,4,0,3,1.0,0.571
3644,001969,4,0,6,1.0,0.4
3645,009038,5,0,17,1.0,0.227
3646,006928,9,1,14,0.9,0.391
3647,037193,6,0,9,1.0,0.4
3648,046966,1,0,12,1.0,0.077
3649,020461,4,1,5,0.8,0.444
3650,006493,8,0,34,1.0,0.19
3651,022467,4,2,3,0.667,0.571
3652,043273,2,0,6,1.0,0.25
3653,026912,6,1,14,0.857,0.3
3654,049889,17,1,28,0.944,0.378
3655,021302,3,0,4,1.0,0.429
3656,041198,4,0,12,1.0,0.25
3657,019553,0,3,6,0.0,0.0
3658,044104,10,1,11,0.909,0.476
3659,026055,6,0,6,1.0,0.5
3660,044156,7,0,11,1.0,0.389
3661,002186,4,0,3,1.0,0.571
3662,012562,5,1,11,0.833,0.312
3663,021796,1,0,4,1.0,0.2
3664,046606,13,0,16,1.0,0.448
3665,010090,13,0,29,1.0,0.31
3666,022313,2,2,3,0.5,0.4
3667,034225,4,0,4,1.0,0.5
3668,017305,11,1,10,0.917,0.524
3669,016780,4,0,28,1.0,0.125
3670,004471,22,0,28,1.0,0.44
3671,012778,11,0,14,1.0,0.44
3672,040092,8,2,16,0.8,0.333
3673,049014,2,0,3,1.0,0.4
3674,029332,20,0,22,1.0,0.476
3675,009497,1,0,5,1.0,0.167
3676,034201,21,0,18,1.0,0.538
3677,022955,2,0,2,1.0,0.5
3678,048225,12,0,13,1.0,0.48
3679,008898,5,0,9,1.0,0.357
3680,044558,4,0,28,1.0,0.125
3681,029226,16,0,39,1.0,0.291
3682,013617,2,0,10,1.0,0.167
3683,023730,10,0,25,1.0,0.286
3684,026927,3,0,15,1.0,0.167
3685,016583,13,0,14,1.0,0.481
3686,000759,12,1,17,0.923,0.414
3687,014605,9,0,7,1.0,0.562
3688,001453,5,0,20,1.0,0.2
3689,024188,3,0,8,1.0,0.273
3690,042899,1,0,2,1.0,0.333
3691,023774,4,0,22,1.0,0.154
3692,012169,5,0,14,1.0,0.263
3693,007843,13,1,23,0.929,0.361
3694,030399,10,0,9,1.0,0.526
3695,042087,6,0,5,1.0,0.545
3696,049913,7,1,9,0.875,0.437
3697,024323,3,0,4,1.0,0.429
3698,007293,4,0,3,1.0,0.571
3699,042221,13,0,13,1.0,0.5
3700,003268,6,0,8,1.0,0.429
3701,032208,8,0,9,1.0,0.471
3702,030117,14,0,32,1.0,0.304
3703,042546,1,0,2,1.0,0.333
3704,039220,9,0,13,1.0,0.409
3705,000635,5,1,24,0.833,0.172
3706,003067,11,2,17,0.846,0.393
3707,048552,1,0,8,1.0,0.111
3708,044194,5,0,17,1.0,0.227
3709,042657,3,0,11,1.0,0.214
3710,048223,3,0,16,1.0,0.158
3711,048565,6,0,28,1.0,0.176
3712,040437,6,0,7,1.0,0.462
3713,039852,6,0,15,1.0,0.286
3714,030335,0,1,8,0.0,0.0
3715,015139,4,0,29,1.0,0.121
3716,031632,6,0,14,1.0,0.3
3717,036655,14,2,28,0.875,0.333
3718,011506,8,0,8,1.0,0.5
3719,004778,10,0,23,1.0,0.303
3720,042443,11,2,53,0.846,0.172
3721,015164,1,0,5,1.0,0.167
3722,004641,5,1,11,0.833,0.312
3723,041656,9,0,16,1.0,0.36
3724,034034,1,0,10,1.0,0.091
3725,037498,13,1,13,0.929,0.5
3726,034519,7,0,14,1.0,0.333
3727,013264,11,0,5,1.0,0.687
3728,040863,6,0,13,1.0,0.316
3729,043457,2,0,2,1.0,0.5
3730,031251,10,1,28,0.909,0.263
3731,002102,5,0,3,1.0,0.625
3732,041239,13,0,27,1.0,0.325
3733,023290,4,0,16,1.0,0.2
3734,011999,6,0,23,1.0,0.207
3735,043364,13,1,26,0.929,0.333
3736,030884,12,0,13,1.0,0.48
3737,022512,5,0,23,1.0,0.179
3738,019678,2,0,5,1.0,0.286
3739,003187,3,0,21,1.0,0.125
3740,032433,10,0,12,1.0,0.455
3741,020152,3,1,16,0.75,0.158
3742,012148,2,0,3,1.0,0.4
3743,031778,13,3,52,0.812,0.2
3744,006450,1,1,3,0.5,0.25
3745,037458,13,0,12,1.0,0.52
3746,044330,17,1,25,0.944,0.405
3747,029303,5,0,15,1.0,0.25
3748,006777,7,0,10,1.0,0.412
3749,016374,6,0,4,1.0,0.6
3750,014110,6,0,7,1.0,0.462
3751,014530,4,0,5,1.0,0.444
3752,042256,5,0,3,1.0,0.625
3753,021840,2,0,22,1.0,0.083
3754,001626,9,0,4,1.0,0.692
3755,027989,4,0,5,1.0,0.444
3756,018207,1,1,7,0.5,0.125
3757,027253,8,0,29,1.0,0.216
3758,020826,5,0,32,1.0,0.135
3759,044739,13,1,14,0.929,0.481
3760,042954,10,0,9,1.0,0.526
3761,043441,7,0,11,1.0,0.389
3762,034709,0,1,15,0.0,0.0
3763,002845,17,0,19,1.0,0.472
3764,016620,8,0,15,1.0,0.348
3765,031317,7,0,11,1.0,0.389
3766,018458,4,1,6,0.8,0.4
3767,000499,5,0,8,1.0,0.385
3768,029713,12,1,4,0.923,0.75
3769,024518,7,0,15,1.0,0.318
3770,003524,16,0,29,1.0,0.356
3771,031226,6,0,7,1.0,0.462
3772,005370,2,0,12,1.0,0.143
3773,041867,10,1,18,0.909,0.357
3774,001490,13,0,48,1.0,0.213
3775,044037,11,0,20,1.0,0.355
3776,001218,19,0,29,1.0,0.396
3777,014348,5,0,1,1.0,0.833
3778,036493,1,0,12,1.0,0.077
3779,024866,11,2,22,0.846,0.333
3780,010434,15,1,4,0.937,0.789
3781,010808,7,1,27,0.875,0.206
3782,016359,2,1,18,0.667,0.1
3783,006277,15,0,17,1.0,0.469
3784,026916,6,1,2,0.857,0.75
3785,033794,5,0,11,1.0,0.312
3786,009862,6,2,27,0.75,0.182
3787,031403,3,0,23,1.0,0.115
3788,048131,2,0,0,1.0,1.0
3789,007666,2,0,13,1.0,0.133
3790,009814,1,0,7,1.0,0.125
3791,013404,6,0,11,1.0,0.353
3792,023093,3,0,7,1.0,0.3
3793,021913,7,0,12,1.0,0.368
3794,043814,2,0,2,1.0,0.5
3795,049226,8,1,9,0.889,0.471
3796,010892,9,0,12,1.0,0.429
3797,015808,7,1,35,0.875,0.167
3798,004625,1,0,6,1.0,0.143
3799,016035,6,0,10,1.0,0.375
3800,038899,1,1,7,0.5,0.125
3801,011889,3,1,5,0.75,0.375
3802,020534,2,1,9,0.667,0.182
3803,019186,1,1,32,0.5,0.03
3804,010327,8,1,8,0.889,0.5
3805,049460,3,0,4,1.0,0.429
3806,010060,6,0,7,1.0,0.462
3807,028083,13,0,10,1.0,0.565
3808,018803,11,1,2,0.917,0.846
3809,003728,0,1,2,0.0,0.0
3810,010039,4,0,19,1.0,0.174
3811,029034,7,0,34,1.0,0.171
3812,007645,9,0,23,1.0,0.281
3813,040706,11,0,10,1.0,0.524
3814,034245,7,0,17,1.0,0.292
3815,010216,1,0,9,1.0,0.1
3816,019377,7,1,20,0.875,0.259
3817,041572,5,0,34,1.0,0.128
3818,003346,2,0,18,1.0,0.1
3819,049380,5,0,7,1.0,0.417
3820,033585,1,0,5,1.0,0.167
3821,044678,2,0,1,1.0,0.667
3822,042470,3,0,3,1.0,0.5
3823,006499,3,0,5,1.0,0.375
3824,049922,1,0,6,1.0,0.143
3825,022443,3,0,10,1.0,0.231
3826,012012,10,1,11,0.909,0.476
3827,026767,6,0,12,1.0,0.333
3828,015159,4,0,4,1.0,0.5
3829,035032,5,0,2,1.0,0.714
3830,008475,7,0,6,1.0,0.538
3831,004748,3,2,22,0.6,0.12
3832,041766,1,3,6,0.25,0.143
3833,038740,8,1,15,0.889,0.348
3834,006211,7,0,10,1.0,0.412
3835,014715,14,0,12,1.0,0.538
3836,005351,2,0,2,1.0,0.5
3837,000186,2,1,11,0.667,0.154
3838,030547,6,0,0,1.0,1.0
3839,008968,12,0,13,1.0,0.48
3840,015575,5,0,9,1.0,0.357
3841,000549,5,0,15,1.0,0.25
3842,041588,9,0,8,1.0,0.529
3843,006556,8,0,18,1.0,0.308
3844,026195,1,1,3,0.5,0.25
3845,002880,4,0,36,1.0,0.1
3846,025306,1,0,19,1.0,0.05
3847,049368,2,1,10,0.667,0.167
3848,035294,7,0,14,1.0,0.333
3849,020669,11,0,11,1.0,0.5
3850,015304,11,1,7,0.917,0.611
3851,017589,13,0,35,1.0,0.271
3852,000000,16,0,30,1.0,0.348
3853,037741,8,0,11,1.0,0.421
3854,021813,11,0,22,1.0,0.333
3855,043430,5,0,22,1.0,0.185
3856,042577,13,2,14,0.867,0.481
3857,033496,9,1,3,0.9,0.75
3858,021242,3,1,6,0.75,0.333
3859,031225,2,0,14,1.0,0.125
3860,031248,5,0,13,1.0,0.278
3861,043229,2,2,11,0.5,0.154
3862,041072,5,1,10,0.833,0.333
3863,010078,21,2,40,0.913,0.344
3864,041112,11,0,20,1.0,0.355
3865,018720,7,0,19,1.0,0.269
3866,031084,9,1,13,0.9,0.409
3867,028386,18,0,12,1.0,0.6
3868,026146,2,0,6,1.0,0.25
3869,035585,10,0,36,1.0,0.217
3870,019775,13,0,28,1.0,0.317
3871,013595,4,0,22,1.0,0.154
3872,040150,2,0,5,1.0,0.286
3873,032548,12,2,9,0.857,0.571
3874,048422,5,0,2,1.0,0.714
3875,027364,2,0,14,1.0,0.125
3876,033445,1,2,0,0.333,1.0
3877,007716,10,0,15,1.0,0.4
3878,014351,2,0,3,1.0,0.4
3879,045154,5,0,5,1.0,0.5
3880,007767,4,1,10,0.8,0.286
3881,036238,14,0,53,1.0,0.209
3882,023877,4,0,5,1.0,0.444
3883,041312,6,0,17,1.0,0.261
3884,027296,8,1,15,0.889,0.348
3885,006188,4,0,13,1.0,0.235
3886,044097,4,0,21,1.0,0.16
3887,032757,5,0,7,1.0,0.417
3888,039609,15,0,23,1.0,0.395
3889,034751,2,0,8,1.0,0.2
3890,033288,3,0,14,1.0,0.176
3891,040275,8,0,3,1.0,0.727
3892,046991,7,1,13,0.875,0.35
3893,016826,7,1,22,0.875,0.241
3894,032338,1,0,2,1.0,0.333
3895,011155,7,1,13,0.875,0.35
3896,035131,10,1,6,0.909,0.625
3897,007338,7,0,6,1.0,0.538
3898,002109,13,0,26,1.0,0.333
3899,038564,2,0,4,1.0,0.333
3900,040916,3,0,10,1.0,0.231
3901,001637,2,0,4,1.0,0.333
3902,045713,4,1,14,0.8,0.222
3903,026278,8,0,9,1.0,0.471
3904,046622,16,0,28,1.0,0.364
3905,013033,2,0,8,1.0,0.2
3906,034947,6,1,5,0.857,0.545
3907,016588,20,0,38,1.0,0.345
3908,019165,5,0,3,1.0,0.625
3909,006335,10,1,30,0.909,0.25
3910,011389,2,0,13,1.0,0.133
3911,001518,5,0,15,1.0,0.25
3912,005066,6,0,15,1.0,0.286
3913,038173,2,0,6,1.0,0.25
3914,006474,4,1,10,0.8,0.286
3915,010244,5,1,3,0.833,0.625
3916,010252,6,1,12,0.857,0.333
3917,018495,18,1,17,0.947,0.514
3918,003248,12,0,27,1.0,0.308
3919,009239,26,0,49,1.0,0.347
3920,007606,4,0,24,1.0,0.143
3921,014780,5,0,5,1.0,0.5
3922,019313,2,0,1,1.0,0.667
3923,022392,4,0,10,1.0,0.286
3924,015821,3,2,2,0.6,0.6
3925,000285,5,0,7,1.0,0.417
3926,006150,9,0,16,1.0,0.36
3927,042416,8,1,4,0.889,0.667
3928,034303,1,0,12,1.0,0.077
3929,039336,5,0,8,1.0,0.385
3930,025783,8,1,6,0.889,0.571
3931,033184,11,0,16,1.0,0.407
3932,040281,6,1,5,0.857,0.545
3933,003888,14,0,22,1.0,0.389
3934,026821,7,0,12,1.0,0.368
3935,037809,2,0,2,1.0,0.5
3936,040898,16,0,12,1.0,0.571
3937,025465,10,1,71,0.909,0.123
3938,012724,1,0,17,1.0,0.056
3939,010401,1,3,25,0.25,0.038
3940,000496,9,0,49,1.0,0.155
3941,048379,4,1,7,0.8,0.364
3942,005543,10,0,20,1.0,0.333
3943,000086,13,1,28,0.929,0.317
3944,020216,14,0,39,1.0,0.264
3945,039573,7,1,9,0.875,0.437
3946,027420,7,0,8,1.0,0.467
3947,009251,9,0,22,1.0,0.29
3948,028162,0,2,4,0.0,0.0
3949,025507,20,0,60,1.0,0.25
3950,031053,7,0,13,1.0,0.35
3951,020740,12,0,3,1.0,0.8
3952,015098,5,0,4,1.0,0.556
3953,009538,3,1,25,0.75,0.107
3954,020071,1,0,6,1.0,0.143
3955,004979,19,0,18,1.0,0.514
3956,011321,6,0,15,1.0,0.286
3957,034736,1,0,4,1.0,0.2
3958,012042,1,0,2,1.0,0.333
3959,015747,6,0,7,1.0,0.462
3960,030350,2,0,4,1.0,0.333
3961,030666,16,0,23,1.0,0.41
3962,000129,9,2,15,0.818,0.375
3963,001372,5,1,25,0.833,0.167
3964,005974,10,1,33,0.909,0.233
3965,032646,3,0,8,1.0,0.273
3966,037164,9,0,25,1.0,0.265
3967,010099,1,1,30,0.5,0.032
3968,009991,6,0,15,1.0,0.286
3969,029952,8,0,4,1.0,0.667
3970,029348,8,3,16,0.727,0.333
3971,033443,11,0,9,1.0,0.55
3972,010522,1,0,13,1.0,0.071
3973,021792,6,3,20,0.667,0.231
3974,004236,9,0,10,1.0,0.474
3975,028795,2,0,11,1.0,0.154
3976,026017,7,1,8,0.875,0.467
3977,025254,6,0,19,1.0,0.24
3978,023259,10,1,6,0.909,0.625
3979,047858,11,1,10,0.917,0.524
3980,010812,4,0,14,1.0,0.222
3981,048105,3,0,2,1.0,0.6
3982,039371,4,0,5,1.0,0.444
3983,044199,5,3,5,0.625,0.5
3984,026809,5,0,10,1.0,0.333
3985,029552,10,0,39,1.0,0.204
3986,030765,18,1,23,0.947,0.439
3987,010394,1,0,9,1.0,0.1
3988,040942,3,0,4,1.0,0.429
3989,019428,4,0,2,1.0,0.667
3990,008815,10,0,13,1.0,0.435
3991,013351,18,0,16,1.0,0.529
3992,029655,4,1,8,0.8,0.333
3993,009937,6,0,6,1.0,0.5
3994,007188,0,1,5,0.0,0.0
3995,035751,3,0,9,1.0,0.25
3996,032408,4,2,9,0.667,0.308
3997,021389,2,0,7,1.0,0.222
3998,020827,1,0,3,1.0,0.25
3999,023731,15,0,10,1.0,0.6
4000,019278,7,0,11,1.0,0.389
4001,022759,14,2,11,0.875,0.56
4002,030172,10,0,16,1.0,0.385
4003,027236,4,1,11,0.8,0.267
4004,045366,13,0,10,1.0,0.565
4005,046220,16,0,13,1.0,0.552
4006,048436,1,0,0,1.0,1.0
4007,018575,1,0,4,1.0,0.2
4008,028049,18,1,23,0.947,0.439
4009,004743,2,1,16,0.667,0.111
4010,009140,0,4,3,0.0,0.0
4011,040840,1,0,1,1.0,0.5
4012,046888,1,1,10,0.5,0.091
4013,001863,13,0,12,1.0,0.52
4014,046367,9,1,4,0.9,0.692
4015,036931,12,0,26,1.0,0.316
4016,020075,6,0,10,1.0,0.375
4017,045439,0,1,6,0.0,0.0
4018,021023,2,0,8,1.0,0.2
4019,048943,11,0,9,1.0,0.55
4020,034149,0,3,3,0.0,0.0
4021,014497,3,0,1,1.0,0.75
4022,042235,3,0,2,1.0,0.6
4023,036464,3,0,12,1.0,0.2
4024,032110,5,0,3,1.0,0.625
4025,028965,7,1,11,0.875,0.389
4026,014308,1,0,13,1.0,0.071
4027,025450,6,0,18,1.0,0.25
4028,003213,6,1,10,0.857,0.375
4029,013869,1,0,5,1.0,0.167
4030,024397,18,0,14,1.0,0.562
4031,023841,10,0,11,1.0,0.476
4032,033743,1,1,0,0.5,1.0
4033,003670,12,1,27,0.923,0.308
4034,002266,13,1,24,0.929,0.351
4035,028602,5,0,10,1.0,0.333
4036,032310,2,1,6,0.667,0.25
4037,049030,11,0,12,1.0,0.478
4038,020891,17,0,37,1.0,0.315
4039,030078,17,0,11,1.0,0.607
4040,011412,2,0,4,1.0,0.333
4041,019554,3,0,2,1.0,0.6
4042,048530,5,2,13,0.714,0.278
4043,040170,13,1,29,0.929,0.31
4044,016343,6,2,11,0.75,0.353
4045,002606,14,0,28,1.0,0.333
4046,016783,10,0,34,1.0,0.227
4047,002127,15,0,44,1.0,0.254
4048,049197,5,0,6,1.0,0.455
4049,036453,4,0,9,1.0,0.308
4050,003630,2,0,12,1.0,0.143
4051,012810,17,1,14,0.944,0.548
4052,006967,4,0,19,1.0,0.174
4053,007427,7,0,10,1.0,0.412
4054,032082,8,0,6,1.0,0.571
4055,038652,18,1,12,0.947,0.6
4056,011385,2,1,22,0.667,0.083
4057,016011,6,0,13,1.0,0.316
4058,045645,2,0,6,1.0,0.25
4059,013009,4,0,3,1.0,0.571
4060,011272,9,0,23,1.0,0.281
4061,009881,10,1,19,0.909,0.345
4062,035670,11,0,15,1.0,0.423
4063,023450,15,0,27,1.0,0.357
4064,023174,9,0,15,1.0,0.375
4065,049838,5,0,24,1.0,0.172
4066,018574,3,0,21,1.0,0.125
4067,030293,8,0,13,1.0,0.381
4068,045572,5,0,6,1.0,0.455
4069,035781,15,2,60,0.882,0.2
4070,046269,6,0,17,1.0,0.261
4071,038807,3,0,1,1.0,0.75
4072,034795,2,0,20,1.0,0.091
4073,022278,18,1,14,0.947,0.562
4074,042937,4,0,6,1.0,0.4
4075,037218,5,0,7,1.0,0.417
4076,024885,20,0,11,1.0,0.645
4077,007862,1,0,2,1.0,0.333
4078,047713,16,0,45,1.0,0.262
4079,047959,3,0,28,1.0,0.097
4080,010581,8,0,21,1.0,0.276
4081,040188,3,0,11,1.0,0.214
4082,036077,4,0,25,1.0,0.138
4083,049597,14,1,21,0.933,0.4
4084,025237,5,0,5,1.0,0.5
4085,022786,8,0,5,1.0,0.615
4086,038216,2,0,1,1.0,0.667
4087,005322,5,1,6,0.833,0.455
4088,018392,20,0,16,1.0,0.556
4089,014256,17,1,30,0.944,0.362
4090,036381,3,0,11,1.0,0.214
4091,037992,6,0,46,1.0,0.115
4092,033573,15,1,22,0.937,0.405
4093,005792,17,3,16,0.85,0.515
4094,028691,7,0,22,1.0,0.241
4095,004990,11,0,24,1.0,0.314
4096,014000,5,1,2,0.833,0.714
4097,043044,5,0,16,1.0,0.238
4098,012671,3,1,3,0.75,0.5
4099,015162,7,0,15,1.0,0.318
4100,008939,8,0,5,1.0,0.615
4101,028832,4,0,5,1.0,0.444
4102,045826,2,0,19,1.0,0.095
4103,027024,9,0,18,1.0,0.333
4104,045793,11,0,17,1.0,0.393
4105,029436,3,0,22,1.0,0.12
4106,034651,4,0,7,1.0,0.364
4107,048373,8,0,22,1.0,0.267
4108,038917,1,0,0,1.0,1.0
4109,024677,8,1,18,0.889,0.308
4110,007296,10,1,4,0.909,0.714
4111,009175,8,0,27,1.0,0.229
4112,048355,8,0,25,1.0,0.242
4113,021407,9,0,17,1.0,0.346
4114,044602,9,0,14,1.0,0.391
4115,048308,10,0,23,1.0,0.303
4116,002536,8,0,36,1.0,0.182
4117,034179,7,0,19,1.0,0.269
4118,028530,1,0,2,1.0,0.333
4119,043446,12,1,10,0.923,0.545
4120,017918,9,0,23,1.0,0.281
4121,026861,18,1,27,0.947,0.4
4122,024322,2,1,5,0.667,0.286
4123,016236,1,0,12,1.0,0.077
4124,034112,14,0,18,1.0,0.437
4125,001619,6,0,21,1.0,0.222
4126,032547,1,0,5,1.0,0.167
4127,046954,5,0,9,1.0,0.357
4128,032700,25,2,28,0.926,0.472
4129,028196,4,0,11,1.0,0.267
4130,004522,10,0,44,1.0,0.185
4131,033464,11,0,11,1.0,0.5
4132,011511,14,0,14,1.0,0.5
4133,030462,8,1,34,0.889,0.19
4134,041601,2,0,4,1.0,0.333
4135,013859,4,0,4,1.0,0.5
4136,021251,7,0,8,1.0,0.467
4137,004536,15,0,27,1.0,0.357
4138,014070,3,0,0,1.0,1.0
4139,004857,1,0,28,1.0,0.034
4140,011452,4,0,18,1.0,0.182
4141,033523,12,0,19,1.0,0.387
4142,014933,9,0,14,1.0,0.391
4143,038289,2,0,4,1.0,0.333
4144,026435,4,2,12,0.667,0.25
4145,047672,1,0,9,1.0,0.1
4146,006108,9,0,9,1.0,0.5
4147,016632,4,0,6,1.0,0.4
4148,028753,17,2,14,0.895,0.548
4149,049390,12,3,22,0.8,0.353
4150,040116,3,2,10,0.6,0.231
4151,004557,2,0,11,1.0,0.154
4152,033404,3,0,13,1.0,0.187
4153,009835,7,1,11,0.875,0.389
4154,025039,5,0,27,1.0,0.156
4155,021148,2,1,8,0.667,0.2
4156,002079,6,0,12,1.0,0.333
4157,027698,12,0,24,1.0,0.333
4158,024915,10,2,17,0.833,0.37
4159,026776,9,0,14,1.0,0.391
4160,025487,12,0,8,1.0,0.6
4161,028011,2,0,4,1.0,0.333
4162,010049,4,0,8,1.0,0.333
4163,023549,3,0,4,1.0,0.429
4164,024924,17,0,23,1.0,0.425
4165,025417,10,0,26,1.0,0.278
4166,036431,3,0,11,1.0,0.214
4167,049394,2,0,2,1.0,0.5
4168,032891,9,1,21,0.9,0.3
4169,024092,12,0,49,1.0,0.197
4170,006498,3,0,12,1.0,0.2
4171,004412,11,0,7,1.0,0.611
4172,020793,7,0,27,1.0,0.206
4173,012510,8,0,20,1.0,0.286
4174,032240,4,2,6,0.667,0.4
4175,037736,7,0,14,1.0,0.333
4176,032251,4,1,14,0.8,0.222
4177,040378,2,1,5,0.667,0.286
4178,028926,3,0,12,1.0,0.2
4179,000944,13,0,11,1.0,0.542
4180,018493,7,0,17,1.0,0.292
4181,023293,2,0,5,1.0,0.286
4182,025829,1,0,9,1.0,0.1
4183,035073,3,0,16,1.0,0.158
4184,010684,5,0,0,1.0,1.0
4185,022889,2,0,16,1.0,0.111
4186,047752,9,0,12,1.0,0.429
4187,042107,5,0,9,1.0,0.357
4188,002795,8,0,13,1.0,0.381
4189,042402,7,1,16,0.875,0.304
4190,018157,11,1,9,0.917,0.55
4191,049759,1,0,2,1.0,0.333
4192,041321,14,1,18,0.933,0.437
4193,042006,2,0,1,1.0,0.667
4194,027415,8,0,16,1.0,0.333
4195,003433,10,0,17,1.0,0.37
4196,007630,15,0,21,1.0,0.417
4197,034620,3,1,10,0.75,0.231
4198,020132,3,0,4,1.0,0.429
4199,034544,5,0,16,1.0,0.238
4200,022258,2,0,5,1.0,0.286
4201,028430,11,0,20,1.0,0.355
4202,038168,0,1,18,0.0,0.0
4203,029894,2,0,11,1.0,0.154
4204,026691,3,0,11,1.0,0.214
4205,014404,2,0,2,1.0,0.5
4206,040178,9,0,9,1.0,0.5
4207,039895,14,0,12,1.0,0.538
4208,004517,4,0,4,1.0,0.5
4209,038388,15,1,10,0.937,0.6
4210,006617,4,0,9,1.0,0.308
4211,043471,1,0,5,1.0,0.167
4212,049530,16,0,18,1.0,0.471
4213,035795,6,0,6,1.0,0.5
4214,025758,4,1,4,0.8,0.5
4215,035436,6,1,10,0.857,0.375
4216,029623,4,0,6,1.0,0.4
4217,048695,3,0,10,1.0,0.231
4218,018624,2,0,4,1.0,0.333
4219,026898,11,0,16,1.0,0.407
4220,047237,9,0,17,1.0,0.346
4221,033012,10,0,13,1.0,0.435
4222,022488,3,0,3,1.0,0.5
4223,003311,4,1,23,0.8,0.148
4224,030036,4,0,14,1.0,0.222
4225,028981,2,0,15,1.0,0.118
4226,048312,6,1,44,0.857,0.12
4227,003312,3,0,9,1.0,0.25
4228,015790,17,2,29,0.895,0.37
4229,015851,9,1,6,0.9,0.6
4230,026056,2,1,7,0.667,0.222
4231,034160,8,0,11,1.0,0.421
4232,026774,5,0,6,1.0,0.455
4233,025794,4,0,4,1.0,0.5
4234,006821,1,0,6,1.0,0.143
4235,012908,11,0,14,1.0,0.44
4236,040254,10,1,12,0.909,0.455
4237,042791,1,3,5,0.25,0.167
4238,027242,7,2,21,0.778,0.25
