image_id,tp,fp,fn,tn,precision,recall,accuracy
032395,10,3,27,51,0.769,0.27,0.67
032419,1,1,0,6,0.5,1.0,0.875
032421,0,1,1,3,0.0,0.0,0.6
032423,0,1,1,30,0.0,0.0,0.938
032424,5,0,12,66,1.0,0.294,0.855
032450,7,3,16,46,0.7,0.304,0.736
032454,1,2,2,30,0.333,0.333,0.886
032466,4,3,10,52,0.571,0.286,0.812
032479,1,0,3,7,1.0,0.25,0.727
032480,6,0,5,53,1.0,0.545,0.922
032501,5,2,18,28,0.714,0.217,0.623
032505,6,2,7,13,0.75,0.462,0.679
032506,0,3,1,7,0.0,0.0,0.636
032520,3,5,8,48,0.375,0.273,0.797
032534,1,1,1,16,0.5,0.5,0.895
032537,15,5,14,45,0.75,0.517,0.759
032549,6,2,22,9,0.75,0.214,0.385
032551,2,3,14,22,0.4,0.125,0.585
032555,8,2,10,13,0.8,0.444,0.636
032571,7,1,44,73,0.875,0.137,0.64
032580,1,0,3,43,1.0,0.25,0.936
032599,9,2,11,97,0.818,0.45,0.891
032602,4,2,9,41,0.667,0.308,0.804
032603,4,5,37,76,0.444,0.098,0.656
032625,4,0,10,45,1.0,0.286,0.831
032667,8,6,18,77,0.571,0.308,0.78
032673,2,2,3,20,0.5,0.4,0.815
032689,2,0,7,12,1.0,0.222,0.667
032697,6,1,26,88,0.857,0.187,0.777
032701,4,3,9,18,0.571,0.308,0.647
032719,7,2,19,120,0.778,0.269,0.858
032732,10,7,18,37,0.588,0.357,0.653
032741,5,1,4,33,0.833,0.556,0.884
032750,5,3,11,40,0.625,0.312,0.763
032776,4,1,15,21,0.8,0.211,0.61
032788,2,1,10,29,0.667,0.167,0.738
032806,6,7,18,29,0.462,0.25,0.583
032828,2,0,8,86,1.0,0.2,0.917
032830,4,1,5,75,0.8,0.444,0.929
032833,1,0,4,67,1.0,0.2,0.944
032845,3,2,4,35,0.6,0.429,0.864
032856,7,8,19,46,0.467,0.269,0.662
032864,11,2,19,33,0.846,0.367,0.677
032865,2,0,1,11,1.0,0.667,0.929
032867,11,4,32,26,0.733,0.256,0.507
032868,7,1,9,26,0.875,0.437,0.767
032871,6,4,34,18,0.6,0.15,0.387
032875,3,6,13,90,0.333,0.187,0.83
032879,1,2,5,31,0.333,0.167,0.821
032882,14,0,18,41,1.0,0.437,0.753
032889,3,2,5,30,0.6,0.375,0.825
032896,4,0,4,67,1.0,0.5,0.947
032913,4,1,4,13,0.8,0.5,0.773
032921,4,1,9,44,0.8,0.308,0.828
032927,8,4,36,35,0.667,0.182,0.518
032930,1,1,3,1,0.5,0.25,0.333
032932,7,3,17,33,0.7,0.292,0.667
032941,0,1,2,91,0.0,0.0,0.968
032962,3,0,1,6,1.0,0.75,0.9
032996,4,2,27,87,0.667,0.129,0.758
032998,5,3,13,28,0.625,0.278,0.673
033027,9,1,14,31,0.9,0.391,0.727
033030,5,3,9,12,0.625,0.357,0.586
033036,5,3,12,27,0.625,0.294,0.681
033082,4,4,12,40,0.5,0.25,0.733
033090,9,3,9,46,0.75,0.5,0.821
033094,6,0,2,48,1.0,0.75,0.964
033101,9,8,37,29,0.529,0.196,0.458
033110,5,1,5,20,0.833,0.5,0.806
033113,3,0,14,54,1.0,0.176,0.803
033136,3,3,13,18,0.5,0.187,0.568
033141,0,2,2,27,0.0,0.0,0.871
033146,1,1,15,4,0.5,0.062,0.238
033154,10,0,16,25,1.0,0.385,0.686
033170,3,2,8,10,0.6,0.273,0.565
033173,3,2,14,104,0.6,0.176,0.87
033187,3,0,1,32,1.0,0.75,0.972
033189,11,5,22,21,0.687,0.333,0.542
033192,2,1,7,7,0.667,0.222,0.529
033199,1,0,0,59,1.0,1.0,1.0
033200,14,8,30,28,0.636,0.318,0.525
033204,10,5,42,45,0.667,0.192,0.539
033207,2,3,12,26,0.4,0.143,0.651
033213,1,3,3,31,0.25,0.25,0.842
033239,10,1,16,79,0.909,0.385,0.84
033267,12,19,106,74,0.387,0.102,0.408
033269,3,0,2,15,1.0,0.6,0.9
033271,7,6,11,32,0.538,0.389,0.696
033274,2,2,5,16,0.5,0.286,0.72
033315,12,0,8,18,1.0,0.6,0.789
033316,4,1,4,81,0.8,0.5,0.944
033325,7,3,16,84,0.7,0.304,0.827
033333,11,3,15,30,0.786,0.423,0.695
033344,3,3,4,22,0.5,0.429,0.781
033350,4,1,12,34,0.8,0.25,0.745
033367,1,0,8,8,1.0,0.111,0.529
033378,1,10,10,26,0.091,0.091,0.574
033403,7,9,20,22,0.437,0.259,0.5
033405,0,2,2,10,0.0,0.0,0.714
033412,10,6,26,17,0.625,0.278,0.458
033444,12,2,17,63,0.857,0.414,0.798
033450,1,0,2,19,1.0,0.333,0.909
033468,6,2,9,66,0.75,0.4,0.867
033482,4,3,9,41,0.571,0.308,0.789
033486,5,1,12,56,0.833,0.294,0.824
033487,8,2,34,52,0.8,0.19,0.625
033515,17,4,27,75,0.81,0.386,0.748
033518,1,2,19,50,0.333,0.05,0.708
033519,8,2,11,38,0.8,0.421,0.78
033520,5,0,4,14,1.0,0.556,0.826
033531,1,0,7,68,1.0,0.125,0.908
033532,3,2,4,26,0.6,0.429,0.829
033534,0,3,13,3,0.0,0.0,0.158
033535,1,0,0,41,1.0,1.0,1.0
033538,3,4,12,36,0.429,0.2,0.709
033554,3,2,17,61,0.6,0.15,0.771
033558,6,4,3,25,0.6,0.667,0.816
033566,6,1,13,79,0.857,0.316,0.859
033567,10,5,33,51,0.667,0.233,0.616
033578,5,2,19,74,0.714,0.208,0.79
033579,2,2,8,47,0.5,0.2,0.831
033580,1,0,10,10,1.0,0.091,0.524
033586,2,3,7,43,0.4,0.222,0.818
033595,7,6,20,36,0.538,0.259,0.623
033597,3,2,4,15,0.6,0.429,0.75
033598,1,0,10,27,1.0,0.091,0.737
033606,10,1,25,60,0.909,0.286,0.729
033612,7,3,20,20,0.7,0.259,0.54
033616,1,3,8,51,0.25,0.111,0.825
033618,1,0,2,14,1.0,0.333,0.882
033624,2,0,18,22,1.0,0.1,0.571
033643,5,2,4,5,0.714,0.556,0.625
033656,2,2,15,72,0.5,0.118,0.813
033662,5,0,17,58,1.0,0.227,0.787
033671,5,0,25,84,1.0,0.167,0.781
033672,8,3,12,35,0.727,0.4,0.741
033673,2,1,7,34,0.667,0.222,0.818
033683,3,1,9,18,0.75,0.25,0.677
033696,5,1,13,117,0.833,0.278,0.897
033698,1,2,7,44,0.333,0.125,0.833
033699,7,0,15,19,1.0,0.318,0.634
033703,9,2,9,32,0.818,0.5,0.788
033711,11,5,26,39,0.687,0.297,0.617
033719,2,0,0,4,1.0,1.0,1.0
033723,1,1,2,26,0.5,0.333,0.9
033751,2,0,8,26,1.0,0.2,0.778
033757,4,3,2,52,0.571,0.667,0.918
033765,0,1,8,16,0.0,0.0,0.64
033785,2,1,4,63,0.667,0.333,0.929
033798,3,1,7,7,0.75,0.3,0.556
033800,9,3,23,41,0.75,0.281,0.658
033802,5,4,8,35,0.556,0.385,0.769
033810,3,3,17,47,0.5,0.15,0.714
033814,8,1,6,67,0.889,0.571,0.915
033840,10,2,17,11,0.833,0.37,0.525
033851,2,2,11,28,0.5,0.154,0.698
033919,17,4,10,39,0.81,0.63,0.8
033920,8,12,25,34,0.4,0.242,0.532
033938,2,1,9,59,0.667,0.182,0.859
033944,1,0,6,13,1.0,0.143,0.7
033952,3,2,12,73,0.6,0.2,0.844
033963,7,2,15,30,0.778,0.318,0.685
033970,4,1,6,2,0.8,0.4,0.462
033993,5,0,14,46,1.0,0.263,0.785
033995,0,1,8,22,0.0,0.0,0.71
034004,7,3,7,10,0.7,0.5,0.63
034019,2,3,8,37,0.4,0.2,0.78
034028,1,1,8,17,0.5,0.111,0.667
034032,7,4,22,41,0.636,0.241,0.649
034041,1,5,9,36,0.167,0.1,0.725
034045,0,4,9,53,0.0,0.0,0.803
034083,11,8,27,48,0.579,0.289,0.628
034102,3,0,15,47,1.0,0.167,0.769
034115,2,1,7,39,0.667,0.222,0.837
034124,13,4,29,10,0.765,0.31,0.411
034133,0,3,3,19,0.0,0.0,0.76
034145,8,1,9,9,0.889,0.471,0.63
034154,2,1,7,11,0.667,0.222,0.619
034172,4,2,9,76,0.667,0.308,0.879
034181,4,5,7,67,0.444,0.364,0.855
034185,1,1,5,35,0.5,0.167,0.857
034241,12,8,36,60,0.6,0.25,0.621
034243,6,1,13,20,0.857,0.316,0.65
034261,2,1,4,16,0.667,0.333,0.783
034277,2,5,10,49,0.286,0.167,0.773
034288,1,0,5,48,1.0,0.167,0.907
034313,3,0,15,78,1.0,0.167,0.844
034317,2,0,10,0,1.0,0.167,0.167
034318,2,3,8,23,0.4,0.2,0.694
034329,2,2,6,41,0.5,0.25,0.843
034346,6,1,12,53,0.857,0.333,0.819
034363,1,0,2,0,1.0,0.333,0.333
034365,5,4,9,46,0.556,0.357,0.797
034367,4,1,7,31,0.8,0.364,0.814
034369,7,1,20,89,0.875,0.259,0.821
034377,0,2,1,17,0.0,0.0,0.85
034380,4,1,5,23,0.8,0.444,0.818
034390,10,3,15,19,0.769,0.4,0.617
034424,11,1,19,68,0.917,0.367,0.798
034430,11,9,13,24,0.55,0.458,0.614
034442,9,0,13,71,1.0,0.409,0.86
034448,0,2,2,31,0.0,0.0,0.886
034450,3,0,9,98,1.0,0.25,0.918
034454,1,1,3,48,0.5,0.25,0.925
034457,4,2,6,16,0.667,0.4,0.714
034467,2,5,12,48,0.286,0.143,0.746
034488,1,0,4,10,1.0,0.2,0.733
034495,11,7,25,20,0.611,0.306,0.492
034499,9,3,15,22,0.75,0.375,0.633
034505,1,1,9,19,0.5,0.1,0.667
034509,6,1,25,78,0.857,0.194,0.764
034522,8,2,20,32,0.8,0.286,0.645
034530,5,3,17,44,0.625,0.227,0.71
034540,3,2,7,40,0.6,0.3,0.827
034550,2,2,5,68,0.5,0.286,0.909
034565,7,0,9,31,1.0,0.437,0.809
034566,4,0,13,33,1.0,0.235,0.74
034584,1,0,0,28,1.0,1.0,1.0
034594,13,5,26,9,0.722,0.333,0.415
034599,10,4,33,48,0.714,0.233,0.611
034604,0,1,5,18,0.0,0.0,0.75
034607,0,1,7,49,0.0,0.0,0.86
034608,3,0,4,18,1.0,0.429,0.84
034633,10,3,18,55,0.769,0.357,0.756
034634,6,3,8,32,0.667,0.429,0.776
034640,3,6,47,45,0.333,0.06,0.475
034643,4,1,1,66,0.8,0.8,0.972
034655,3,2,25,77,0.6,0.107,0.748
034666,6,1,12,53,0.857,0.333,0.819
034691,7,4,12,47,0.636,0.368,0.771
034697,7,2,11,60,0.778,0.389,0.838
034710,1,3,17,66,0.25,0.056,0.77
034720,4,2,13,26,0.667,0.235,0.667
034722,2,3,5,16,0.4,0.286,0.692
034726,10,1,12,35,0.909,0.455,0.776
034738,11,2,13,26,0.846,0.458,0.712
034740,8,2,12,20,0.8,0.4,0.667
034746,1,3,2,6,0.25,0.333,0.583
034747,5,0,24,84,1.0,0.172,0.788
034755,2,3,17,74,0.4,0.105,0.792
034768,9,3,20,33,0.75,0.31,0.646
034776,3,0,1,4,1.0,0.75,0.875
034782,5,1,7,5,0.833,0.417,0.556
034791,3,1,11,23,0.75,0.214,0.684
034792,7,2,6,28,0.778,0.538,0.814
034793,5,1,5,70,0.833,0.5,0.926
034794,13,10,17,23,0.565,0.433,0.571
034801,1,2,5,54,0.333,0.167,0.887
034824,7,5,13,66,0.583,0.35,0.802
034825,7,1,8,17,0.875,0.467,0.727
034840,8,7,51,50,0.533,0.136,0.5
034846,10,2,2,25,0.833,0.833,0.897
034863,2,0,4,26,1.0,0.333,0.875
034866,3,1,9,27,0.75,0.25,0.75
034871,2,1,4,13,0.667,0.333,0.75
034878,3,6,16,72,0.333,0.158,0.773
034887,2,4,24,50,0.333,0.077,0.65
034891,4,0,11,37,1.0,0.267,0.788
034906,1,0,3,22,1.0,0.25,0.885
034922,10,1,19,73,0.909,0.345,0.806
034928,3,1,3,41,0.75,0.5,0.917
034937,3,2,11,20,0.6,0.214,0.639
034941,8,4,25,51,0.667,0.242,0.67
034951,3,2,18,7,0.6,0.143,0.333
034952,9,8,22,89,0.529,0.29,0.766
034957,8,3,6,55,0.727,0.571,0.875
034962,3,1,14,24,0.75,0.176,0.643
034992,7,3,7,20,0.7,0.5,0.73
034994,3,2,12,52,0.6,0.2,0.797
035003,4,1,6,13,0.8,0.4,0.708
035004,0,2,14,54,0.0,0.0,0.771
035005,3,2,12,42,0.6,0.2,0.763
035018,4,0,1,33,1.0,0.8,0.974
035019,1,1,6,15,0.5,0.143,0.696
035021,5,1,33,63,0.833,0.132,0.667
035040,3,1,4,16,0.75,0.429,0.792
035047,1,1,2,36,0.5,0.333,0.925
035068,8,5,16,47,0.615,0.333,0.724
035069,3,2,20,83,0.6,0.13,0.796
035074,13,5,27,29,0.722,0.325,0.568
035077,12,4,21,19,0.75,0.364,0.554
035082,2,4,9,44,0.333,0.182,0.78
035085,1,0,4,50,1.0,0.2,0.927
035089,4,0,14,58,1.0,0.222,0.816
035091,4,3,18,12,0.571,0.182,0.432
035096,5,1,11,10,0.833,0.312,0.556
035106,6,2,19,38,0.75,0.24,0.677
035108,14,2,16,23,0.875,0.467,0.673
035112,4,2,18,31,0.667,0.182,0.636
035121,6,2,20,21,0.75,0.231,0.551
035144,0,1,0,24,0.0,0.0,0.96
035146,6,3,8,24,0.667,0.429,0.732
035150,12,5,32,13,0.706,0.273,0.403
035178,13,11,36,17,0.542,0.265,0.39
035183,11,6,19,13,0.647,0.367,0.49
035187,5,6,10,54,0.455,0.333,0.787
035188,11,2,6,45,0.846,0.647,0.875
035194,9,3,6,14,0.75,0.6,0.719
035211,3,0,7,38,1.0,0.3,0.854
035216,11,2,8,33,0.846,0.579,0.815
035222,16,2,16,47,0.889,0.5,0.778
035232,6,3,11,7,0.667,0.353,0.481
035240,6,4,7,20,0.6,0.462,0.703
035254,11,3,8,26,0.786,0.579,0.771
035264,6,3,15,85,0.667,0.286,0.835
035268,1,1,1,29,0.5,0.5,0.938
035278,2,6,11,46,0.25,0.154,0.738
035285,5,1,8,13,0.833,0.385,0.667
035293,1,4,10,25,0.2,0.091,0.65
035298,5,2,7,21,0.714,0.417,0.743
035313,7,2,14,101,0.778,0.333,0.871
035335,10,4,10,24,0.714,0.5,0.708
035389,1,1,1,22,0.5,0.5,0.92
035397,5,2,8,10,0.714,0.385,0.6
035403,3,1,4,5,0.75,0.429,0.615
035414,3,5,16,36,0.375,0.158,0.65
035423,3,0,5,16,1.0,0.375,0.792
035425,4,1,0,23,0.8,1.0,0.964
035432,3,0,4,33,1.0,0.429,0.9
035434,4,3,19,38,0.571,0.174,0.656
035442,5,1,9,32,0.833,0.357,0.787
035465,2,0,7,20,1.0,0.222,0.759
035467,15,3,23,30,0.833,0.395,0.634
035477,4,4,14,80,0.5,0.222,0.824
035496,5,2,6,10,0.714,0.455,0.652
035503,3,0,7,6,1.0,0.3,0.562
035508,3,1,14,49,0.75,0.176,0.776
035516,2,4,9,70,0.333,0.182,0.847
035517,2,1,28,28,0.667,0.067,0.508
035537,9,6,17,86,0.6,0.346,0.805
035543,5,1,19,29,0.833,0.208,0.63
035549,3,1,4,41,0.75,0.429,0.898
035555,7,3,8,34,0.7,0.467,0.788
035567,13,5,33,62,0.722,0.283,0.664
035581,6,1,15,52,0.857,0.286,0.784
035583,1,1,0,4,0.5,1.0,0.833
035584,4,0,33,48,1.0,0.108,0.612
035588,8,1,8,29,0.889,0.5,0.804
035595,9,6,11,56,0.6,0.45,0.793
035598,12,1,6,16,0.923,0.667,0.8
035607,3,5,4,15,0.375,0.429,0.667
035610,8,1,29,76,0.889,0.216,0.737
035616,5,4,20,50,0.556,0.2,0.696
035632,1,0,4,10,1.0,0.2,0.733
035636,2,2,6,13,0.5,0.25,0.652
035638,4,0,13,17,1.0,0.235,0.618
035649,6,2,9,41,0.75,0.4,0.81
035660,6,3,25,15,0.667,0.194,0.429
035694,14,5,20,20,0.737,0.412,0.576
035699,5,1,4,14,0.833,0.556,0.792
035701,6,5,22,77,0.545,0.214,0.755
035706,2,0,2,34,1.0,0.5,0.947
035719,6,6,32,67,0.5,0.158,0.658
035725,3,3,13,37,0.5,0.187,0.714
035746,4,3,9,35,0.571,0.308,0.765
035757,11,3,28,28,0.786,0.282,0.557
035778,1,3,8,41,0.25,0.111,0.792
035792,13,3,24,121,0.812,0.351,0.832
035815,7,2,9,18,0.778,0.437,0.694
035821,1,1,8,48,0.5,0.111,0.845
035833,1,2,6,20,0.333,0.143,0.724
035845,9,4,25,73,0.692,0.265,0.739
035857,8,3,15,12,0.727,0.348,0.526
035879,4,1,7,27,0.8,0.364,0.795
035887,6,2,17,31,0.75,0.261,0.661
035907,0,3,22,40,0.0,0.0,0.615
035914,5,2,7,42,0.714,0.417,0.839
035915,9,2,12,23,0.818,0.429,0.696
035930,6,6,25,63,0.5,0.194,0.69
035942,1,0,1,24,1.0,0.5,0.962
035947,3,0,20,21,1.0,0.13,0.545
035962,7,0,5,40,1.0,0.583,0.904
035982,1,1,8,41,0.5,0.111,0.824
035983,2,1,16,30,0.667,0.111,0.653
035988,12,2,17,29,0.857,0.414,0.683
035990,7,2,18,25,0.778,0.28,0.615
035994,3,2,26,32,0.6,0.103,0.556
035999,5,1,9,89,0.833,0.357,0.904
036001,7,4,7,21,0.636,0.5,0.718
036017,8,1,11,32,0.889,0.421,0.769
036025,19,2,17,20,0.905,0.528,0.672
036040,3,3,7,11,0.5,0.3,0.583
036050,8,1,8,19,0.889,0.5,0.75
036051,2,2,3,11,0.5,0.4,0.722
036058,6,3,8,62,0.667,0.429,0.861
036090,2,0,9,84,1.0,0.182,0.905
036100,7,1,8,13,0.875,0.467,0.69
036113,2,1,6,4,0.667,0.25,0.462
036143,0,1,1,13,0.0,0.0,0.867
036149,11,3,28,91,0.786,0.282,0.767
036158,10,4,17,11,0.714,0.37,0.5
036175,5,4,23,66,0.556,0.179,0.724
036190,3,2,13,37,0.6,0.187,0.727
036195,2,2,2,37,0.5,0.5,0.907
036216,1,2,9,23,0.333,0.1,0.686
036225,3,0,16,35,1.0,0.158,0.704
036235,6,4,15,15,0.6,0.286,0.525
036249,7,2,24,19,0.778,0.226,0.5
036268,7,1,22,44,0.875,0.241,0.689
036276,1,0,5,26,1.0,0.167,0.844
036284,9,2,18,55,0.818,0.333,0.762
036286,11,2,19,18,0.846,0.367,0.58
036294,6,3,9,63,0.667,0.4,0.852
036297,16,3,19,54,0.842,0.457,0.761
036298,11,4,16,15,0.733,0.407,0.565
036302,12,2,28,32,0.857,0.3,0.595
036314,5,0,6,9,1.0,0.455,0.7
036334,11,4,13,33,0.733,0.458,0.721
036344,5,3,15,60,0.625,0.25,0.783
036359,1,1,6,38,0.5,0.143,0.848
036396,1,2,4,30,0.333,0.2,0.838
036409,3,0,21,25,1.0,0.125,0.571
036424,9,1,31,92,0.9,0.225,0.759
036435,2,2,25,81,0.5,0.074,0.755
036442,9,5,21,44,0.643,0.3,0.671
036448,3,2,12,16,0.6,0.2,0.576
036468,1,0,6,38,1.0,0.143,0.867
036483,10,4,18,19,0.714,0.357,0.569
036484,4,0,2,15,1.0,0.667,0.905
036496,7,2,7,80,0.778,0.5,0.906
036516,0,1,4,32,0.0,0.0,0.865
036521,7,1,25,38,0.875,0.219,0.634
036522,11,1,8,15,0.917,0.579,0.743
036532,2,5,15,17,0.286,0.118,0.487
036566,10,5,44,20,0.667,0.185,0.38
036576,9,2,14,82,0.818,0.391,0.85
036595,5,2,12,30,0.714,0.294,0.714
036599,2,2,11,46,0.5,0.154,0.787
036607,6,2,7,75,0.75,0.462,0.9
036609,5,1,7,22,0.833,0.417,0.771
036619,6,1,8,59,0.857,0.429,0.878
036626,6,1,8,61,0.857,0.429,0.882
036654,4,2,7,16,0.667,0.364,0.69
036672,2,2,5,18,0.5,0.286,0.741
036688,12,3,23,43,0.8,0.343,0.679
036732,0,1,5,66,0.0,0.0,0.917
036735,5,3,10,49,0.625,0.333,0.806
036738,2,0,3,39,1.0,0.4,0.932
036746,6,6,21,63,0.5,0.222,0.719
036753,4,0,9,7,1.0,0.308,0.55
036759,7,3,34,60,0.7,0.171,0.644
036776,5,1,16,118,0.833,0.238,0.879
036779,3,1,16,21,0.75,0.158,0.585
036780,4,3,10,20,0.571,0.286,0.649
036793,0,1,2,27,0.0,0.0,0.9
036796,11,4,18,5,0.733,0.379,0.421
036798,3,1,7,21,0.75,0.3,0.75
036800,3,2,6,62,0.6,0.333,0.89
036805,6,4,26,58,0.6,0.187,0.681
036815,5,1,36,85,0.833,0.122,0.709
036829,10,1,18,54,0.909,0.357,0.771
036837,1,5,5,54,0.167,0.167,0.846
036841,8,3,16,26,0.727,0.333,0.642
036858,15,6,16,34,0.714,0.484,0.69
036887,5,2,31,23,0.714,0.139,0.459
036889,6,2,13,31,0.75,0.316,0.712
036895,3,0,26,53,1.0,0.103,0.683
036927,3,0,22,28,1.0,0.12,0.585
036940,6,4,13,24,0.6,0.316,0.638
036942,6,4,15,70,0.6,0.286,0.8
036944,7,0,13,50,1.0,0.35,0.814
036963,1,0,1,13,1.0,0.5,0.933
036975,12,3,13,14,0.8,0.48,0.619
036977,2,3,13,13,0.4,0.133,0.484
036990,6,1,3,10,0.857,0.667,0.8
036997,0,1,3,7,0.0,0.0,0.636
037007,8,5,14,105,0.615,0.364,0.856
037010,0,1,1,6,0.0,0.0,0.75
037018,1,0,1,15,1.0,0.5,0.941
037020,3,2,6,22,0.6,0.333,0.758
037039,6,8,51,78,0.429,0.105,0.587
037041,9,3,13,44,0.75,0.409,0.768
037043,5,1,12,45,0.833,0.294,0.794
037044,2,0,5,11,1.0,0.286,0.722
037046,4,3,6,31,0.571,0.4,0.795
037067,5,3,15,68,0.625,0.25,0.802
037070,4,1,12,41,0.8,0.25,0.776
037090,11,3,16,10,0.786,0.407,0.525
037093,4,4,9,34,0.5,0.308,0.745
037102,14,4,24,28,0.778,0.368,0.6
037104,0,1,2,14,0.0,0.0,0.824
037110,9,11,47,52,0.45,0.161,0.513
037124,1,0,2,22,1.0,0.333,0.92
037126,10,7,31,66,0.588,0.244,0.667
037144,6,2,10,58,0.75,0.375,0.842
037148,6,3,7,41,0.667,0.462,0.825
037149,1,1,6,35,0.5,0.143,0.837
037153,2,2,5,15,0.5,0.286,0.708
037158,4,2,17,35,0.667,0.19,0.672
037161,6,2,24,41,0.75,0.2,0.644
037177,1,2,1,37,0.333,0.5,0.927
037201,3,3,11,34,0.5,0.214,0.725
037204,10,2,21,36,0.833,0.323,0.667
037216,11,4,21,96,0.733,0.344,0.811
037225,1,0,1,15,1.0,0.5,0.941
037261,4,1,11,12,0.8,0.267,0.571
037285,5,2,2,4,0.714,0.714,0.692
037292,1,2,8,7,0.333,0.111,0.444
037294,3,0,7,101,1.0,0.3,0.937
037303,2,0,6,14,1.0,0.25,0.727
037307,2,2,3,20,0.5,0.4,0.815
037317,3,3,6,5,0.5,0.333,0.471
037335,8,1,4,45,0.889,0.667,0.914
037346,11,6,14,16,0.647,0.44,0.574
037349,5,5,11,19,0.5,0.312,0.6
037355,10,7,28,32,0.588,0.263,0.545
037356,7,3,10,15,0.7,0.412,0.629
037360,5,2,36,35,0.714,0.122,0.513
037361,3,2,10,58,0.6,0.231,0.836
037366,7,2,20,37,0.778,0.259,0.667
037372,5,4,20,36,0.556,0.2,0.631
037382,9,1,21,39,0.9,0.3,0.686
037385,9,0,9,38,1.0,0.5,0.839
037427,0,1,4,13,0.0,0.0,0.722
037434,20,4,39,15,0.833,0.339,0.449
037440,12,4,15,64,0.75,0.444,0.8
037450,11,5,21,15,0.687,0.344,0.5
037454,7,0,37,53,1.0,0.159,0.619
037478,8,1,19,111,0.889,0.296,0.856
037481,6,4,11,19,0.6,0.353,0.625
037483,1,6,5,10,0.143,0.167,0.5
037489,5,5,20,43,0.5,0.2,0.658
037505,1,3,1,14,0.25,0.5,0.789
037507,5,0,1,45,1.0,0.833,0.98
037510,5,3,7,4,0.625,0.417,0.474
037514,4,1,17,53,0.8,0.19,0.76
037516,6,3,10,11,0.667,0.375,0.567
037522,3,0,10,27,1.0,0.231,0.75
037529,7,2,19,35,0.778,0.269,0.667
037537,14,6,19,25,0.7,0.424,0.609
037546,3,4,7,38,0.429,0.3,0.788
037554,4,2,8,44,0.667,0.333,0.828
037571,8,2,13,12,0.8,0.381,0.571
037576,1,1,4,16,0.5,0.2,0.773
037585,5,3,4,7,0.625,0.556,0.632
037593,5,2,11,59,0.714,0.312,0.831
037602,11,2,4,104,0.846,0.733,0.95
037610,8,7,16,13,0.533,0.333,0.477
037620,4,3,19,40,0.571,0.174,0.667
037629,1,0,1,43,1.0,0.5,0.978
037691,15,1,17,17,0.937,0.469,0.64
037753,2,0,23,23,1.0,0.08,0.521
037756,1,0,2,31,1.0,0.333,0.941
037759,3,2,2,17,0.6,0.6,0.833
037804,16,5,33,26,0.762,0.327,0.525
037814,0,2,6,4,0.0,0.0,0.333
037825,3,0,3,11,1.0,0.5,0.824
037826,0,2,26,58,0.0,0.0,0.674
037828,2,2,21,53,0.5,0.087,0.705
037863,4,2,14,74,0.667,0.222,0.83
037870,3,1,20,50,0.75,0.13,0.716
037876,1,4,8,76,0.2,0.111,0.865
037878,1,2,19,57,0.333,0.05,0.734
037898,13,5,52,34,0.722,0.2,0.452
037904,1,1,9,34,0.5,0.1,0.778
037931,0,2,9,25,0.0,0.0,0.694
037947,0,1,10,31,0.0,0.0,0.738
037948,4,6,38,39,0.4,0.095,0.494
037958,14,0,11,5,1.0,0.56,0.633
037995,0,1,15,3,0.0,0.0,0.158
037997,1,0,0,7,1.0,1.0,1.0
038004,2,0,2,38,1.0,0.5,0.952
038028,3,2,26,25,0.6,0.103,0.5
038035,5,1,10,63,0.833,0.333,0.861
038049,10,4,28,35,0.714,0.263,0.584
038057,6,7,36,19,0.462,0.143,0.368
038060,3,0,3,26,1.0,0.5,0.906
038063,3,0,0,9,1.0,1.0,1.0
038067,5,6,33,83,0.455,0.132,0.693
038068,3,2,6,34,0.6,0.333,0.822
038084,5,5,7,55,0.5,0.417,0.833
038087,10,2,21,91,0.833,0.323,0.815
038099,7,5,32,16,0.583,0.179,0.383
038117,6,2,22,5,0.75,0.214,0.314
038155,0,2,2,13,0.0,0.0,0.765
038160,10,3,14,20,0.769,0.417,0.638
038161,3,2,7,62,0.6,0.3,0.878
038165,5,1,10,78,0.833,0.333,0.883
038167,3,0,12,50,1.0,0.2,0.815
038169,3,3,3,36,0.5,0.5,0.867
038176,0,1,8,55,0.0,0.0,0.859
038178,4,0,11,81,1.0,0.267,0.885
038184,2,2,9,83,0.5,0.182,0.885
038192,8,2,15,38,0.8,0.348,0.73
038213,3,1,4,34,0.75,0.429,0.881
038215,4,0,7,26,1.0,0.364,0.811
038233,11,1,31,13,0.917,0.262,0.429
038243,1,1,3,11,0.5,0.25,0.75
038254,3,5,4,71,0.375,0.429,0.892
038264,5,1,2,15,0.833,0.714,0.87
038269,0,1,7,43,0.0,0.0,0.843
038276,2,1,3,37,0.667,0.4,0.907
038277,6,2,6,13,0.75,0.5,0.704
038285,0,1,4,8,0.0,0.0,0.615
038288,10,6,23,78,0.625,0.303,0.752
038300,3,1,8,32,0.75,0.273,0.795
038307,5,3,16,68,0.625,0.238,0.793
038311,11,3,17,13,0.786,0.393,0.545
038319,1,2,0,15,0.333,1.0,0.889
038351,8,3,10,19,0.727,0.444,0.675
038353,6,1,5,37,0.857,0.545,0.878
038389,9,3,18,36,0.75,0.333,0.682
038393,9,6,24,16,0.6,0.273,0.455
038396,2,4,17,32,0.333,0.105,0.618
038432,16,7,17,36,0.696,0.485,0.684
038447,8,5,19,62,0.615,0.296,0.745
038450,9,0,21,25,1.0,0.3,0.618
