,image_id,pred_obj,true_obj,iou,occolusion_ratio
805,002253,805,51,0.4115,Medium
806,002253,806,54,0.4363,Heavy
807,002253,807,62,0.5338,Medium
808,002253,808,44,0.3316,Medium
809,013535,809,142,0.9034,None
810,013535,810,122,0.9745,None
811,013535,811,99,0.6003,Light
812,013535,812,136,0.8844,Light
813,013535,813,88,0.3881,None
814,013535,814,115,0.8516,None
815,013535,815,104,0.6471,VeryHeavy
816,013535,816,95,0.5764,Heavy
817,013535,817,129,0.6478,Heavy
818,013535,818,117,0.7463,Heavy
819,013535,819,93,0.7399,VeryHeavy
820,013535,820,107,0.9017,Light
821,013535,821,105,0.7917,Medium
822,013535,822,125,0.1454,VeryHeavy
823,020769,823,99,0.9201,None
824,049785,824,44,0.8809,None
825,049785,825,48,0.6737,Heavy
826,021096,826,33,0.68,Medium
827,021096,827,29,0.7812,Light
828,021096,828,34,0.9378,None
829,021096,829,28,0.5767,Medium
830,021096,830,21,0.8454,Light
831,021096,831,27,0.6636,Medium
832,021096,832,17,0.8454,None
833,021096,833,43,0.7774,Heavy
834,021096,834,22,0.8252,None
835,021096,835,44,0.5185,Heavy
836,013783,836,52,0.9568,Light
837,013783,837,41,0.9421,Light
838,013783,838,56,0.9337,Light
839,013783,839,45,0.8952,None
840,013783,840,48,0.4387,Light
841,013783,841,43,0.85,Light
842,013783,842,46,0.9308,None
843,013783,843,50,0.7769,None
844,013783,844,44,0.9477,None
845,013783,845,57,0.6757,Light
846,013783,846,42,0.6624,Medium
847,013783,847,40,0.9388,None
848,012458,848,47,0.3707,VeryHeavy
849,012458,849,30,0.4308,None
850,012458,850,46,0.8628,Medium
851,012458,851,51,0.1149,None
852,012458,852,43,0.57,Light
853,012458,853,36,0.6609,Medium
854,012458,854,28,0.0524,None
855,046601,855,45,0.8872,None
856,046601,856,47,0.9386,None
857,046601,857,46,0.834,None
858,046601,858,49,0.3524,Light
859,046601,859,48,0.5746,Medium
860,033944,860,21,0.8442,Light
861,007397,861,88,0.728,None
862,007397,862,74,0.4457,Heavy
863,007397,863,79,0.6262,Light
864,007397,864,86,0.5149,Undefined
865,007397,865,77,0.4881,Medium
866,007397,866,82,0.5962,Light
867,007397,867,81,0.1853,VeryHeavy
868,007397,868,78,0.7199,Light
869,005921,869,77,0.9654,None
870,005921,870,64,0.9273,None
871,005921,871,70,0.9155,None
872,005921,872,69,0.9718,None
873,005921,873,63,0.7886,Light
874,005921,874,65,0.4242,Heavy
875,005921,875,79,0.6973,Light
876,015921,876,54,0.8411,None
877,015921,877,75,0.938,None
878,015921,878,67,0.931,Light
879,015921,879,63,0.9063,Light
880,015921,880,51,0.847,Light
881,015921,881,72,0.6454,Medium
882,015921,882,77,0.6464,Medium
883,015921,883,56,0.6333,Medium
884,015921,884,71,0.4346,Heavy
885,015921,885,70,0.6629,Medium
886,047769,886,44,0.5827,None
887,047769,887,35,0.9257,Light
888,047769,888,40,0.9579,None
889,047769,889,30,0.8833,Light
890,047769,890,51,0.5558,Light
891,008685,891,45,0.7391,VeryHeavy
892,008685,892,75,0.586,Heavy
893,017825,893,39,0.8591,None
894,017825,894,50,0.7667,Light
895,017825,895,32,0.8976,None
896,017825,896,47,0.6316,Medium
897,017825,897,40,0.881,None
898,017825,898,51,0.5352,Medium
899,017825,899,29,0.8523,Light
900,017825,900,28,0.6222,Undefined
901,017825,901,30,0.5536,Medium
902,017825,902,56,0.8289,Light
903,017825,903,70,0.4127,Heavy
904,017825,904,38,0.385,Medium
905,017825,905,28,0.4617,Undefined
906,017825,906,46,0.3282,None
907,017825,907,30,0.4185,Medium
908,027744,908,12,0.8782,None
909,027744,909,5,0.7424,None
910,027744,910,7,0.4537,Light
911,027744,911,14,0.6911,Heavy
912,027744,912,6,0.8781,None
913,027744,913,28,0.2155,Medium
914,040467,914,194,0.8744,Light
915,040467,915,203,0.7927,Medium
916,040467,916,177,0.8984,None
917,040467,917,205,0.7696,None
918,040467,918,198,0.8386,Medium
919,040467,919,206,0.9638,None
920,040467,920,178,0.3194,Medium
921,040467,921,214,0.4393,Light
922,040467,922,181,0.6989,Heavy
923,030243,923,180,0.9043,None
924,030243,924,181,0.9468,None
925,030243,925,162,0.4925,None
926,030243,926,178,0.7907,Light
927,030243,927,184,0.7704,Light
928,030243,928,185,0.8309,Medium
929,043237,929,49,0.7438,Light
930,043237,930,43,0.4394,Medium
931,043237,931,48,0.6208,Light
932,007604,932,15,0.9058,None
933,007604,933,25,0.7568,Medium
934,007604,934,22,0.7837,Light
935,007604,935,17,0.7243,Heavy
936,007604,936,34,0.7798,Medium
937,007604,937,21,0.3743,VeryHeavy
938,007604,938,33,0.7064,Medium
939,007604,939,32,0.799,Heavy
940,007604,940,31,0.6543,Medium
941,007604,941,19,0.9802,Light
942,007604,942,29,0.7143,Light
943,007604,943,36,0.5006,Undefined
944,007604,944,16,0.5959,Heavy
945,007604,945,26,0.6487,Heavy
946,007604,946,13,0.5467,Heavy
947,007604,947,30,0.4326,Heavy
948,023866,948,23,0.883,None
949,023866,949,43,0.8654,Light
950,023866,950,55,0.852,None
951,023866,951,56,0.7646,Medium
952,023866,952,49,0.495,Heavy
953,023866,953,62,0.5806,Medium
954,023866,954,22,0.76,Light
955,023866,955,21,0.5124,Medium
956,023866,956,60,0.4862,Heavy
957,023866,957,63,0.3845,Medium
958,023866,958,51,0.2613,VeryHeavy
959,023866,959,31,0.4595,Heavy
960,023866,960,57,0.7228,None
961,023866,961,37,0.205,Undefined
962,013347,962,39,0.8303,None
963,019440,963,26,0.8939,None
964,019440,964,15,0.9618,None
965,019440,965,33,0.7703,Light
966,019440,966,23,0.6178,Medium
967,019440,967,14,0.7654,Medium
968,019440,968,36,0.5813,Light
969,019440,969,35,0.303,Medium
970,019440,970,28,0.8715,None
971,021306,971,39,0.9647,None
972,021306,972,36,0.6851,Medium
973,021306,973,28,0.8183,None
974,021306,974,43,0.7565,VeryHeavy
975,021306,975,47,0.6024,VeryHeavy
976,021306,976,41,0.5415,Medium
977,021306,977,31,0.5115,Heavy
978,021306,978,38,0.901,Light
979,021306,979,50,0.6735,Heavy
980,021306,980,25,0.6974,Medium
981,021306,981,42,0.6677,Heavy
982,021306,982,15,0.1406,Light
983,011903,983,19,0.9019,Light
984,006891,984,37,0.8333,Light
985,006891,985,30,0.7073,None
986,006891,986,33,0.8027,Light
987,006891,987,50,0.636,Heavy
988,006891,988,45,0.5463,Light
989,006891,989,54,0.2069,Medium
990,008593,990,63,0.4751,Heavy
991,008593,991,66,0.2995,Undefined
992,008593,992,55,0.6038,Undefined
993,008593,993,50,0.8588,Medium
994,008593,994,67,0.6214,Heavy
995,008593,995,56,0.5851,Undefined
996,008593,996,51,0.645,Medium
997,008593,997,58,0.4732,Medium
998,031405,998,70,0.9531,None
999,031405,999,63,0.8102,None
1000,031405,1000,62,0.5508,Heavy
1001,031405,1001,61,0.9545,None
1002,031405,1002,64,0.2507,Light
1003,002697,1003,63,0.6974,Light
1004,002697,1004,61,0.7167,Heavy
1005,002697,1005,40,0.7408,Medium
1006,002697,1006,37,0.6532,VeryHeavy
1007,002697,1007,43,0.5945,VeryHeavy
1008,002697,1008,45,0.6504,Medium
1009,002697,1009,56,0.5033,Medium
1010,002697,1010,41,0.6361,VeryHeavy
1011,002697,1011,73,0.256,Heavy
1012,002697,1012,69,0.6736,VeryHeavy
1013,002697,1013,59,0.7179,VeryHeavy
1014,002697,1014,54,0.7677,Heavy
1015,002697,1015,36,0.6211,Heavy
1016,002697,1016,46,0.5616,Heavy
1017,028326,1017,26,0.9099,None
1018,028326,1018,16,0.9081,None
1019,028326,1019,22,0.7281,Light
1020,028326,1020,18,0.4266,Heavy
1021,028326,1021,19,0.6458,Heavy
1022,028326,1022,15,0.9205,None
1023,041722,1023,200,0.8309,None
1024,041722,1024,173,0.9523,Light
1025,041722,1025,176,0.9017,Light
1026,041722,1026,201,0.8874,None
1027,041722,1027,202,0.8825,Light
1028,041722,1028,181,0.758,Heavy
1029,041722,1029,218,0.7951,None
1030,041722,1030,210,0.4069,Medium
1031,041722,1031,192,0.6261,None
1032,041722,1032,197,0.8326,Light
1033,041722,1033,216,0.8055,Light
1034,041722,1034,206,0.7292,Light
1035,041722,1035,199,0.6128,Light
1036,041722,1036,190,0.4984,VeryHeavy
1037,011400,1037,17,0.7049,None
1038,048686,1038,62,0.9361,None
1039,048686,1039,55,0.8897,None
1040,048686,1040,67,0.6338,Medium
1041,048686,1041,69,0.6499,Light
1042,048686,1042,70,0.6076,Medium
1043,048686,1043,56,0.7836,Medium
1044,048686,1044,76,0.5965,Heavy
1045,048686,1045,65,0.5763,Medium
1046,048686,1046,60,0.7703,None
1047,035537,1047,144,0.6636,Light
1048,035537,1048,139,0.391,None
1049,035537,1049,132,0.871,None
1050,035537,1050,145,0.9441,None
1051,035537,1051,149,0.9373,Light
1052,035537,1052,148,0.9182,Light
1053,035537,1053,133,0.7854,Light
1054,035537,1054,129,0.7027,None
1055,035537,1055,141,0.4706,Heavy
1056,035537,1056,152,0.6462,Heavy
1057,035537,1057,150,0.606,Light
1058,035537,1058,155,0.6278,Undefined
1059,035537,1059,137,0.4545,Medium
1060,035537,1060,126,0.5446,None
1061,035537,1061,134,0.6958,Heavy
1062,032833,1062,107,0.8096,Medium
1063,004939,1063,103,0.9218,None
1064,004939,1064,98,0.8458,None
1065,004939,1065,97,0.9339,None
1066,004939,1066,106,0.489,Medium
1067,004939,1067,102,0.6222,Medium
1068,004939,1068,88,0.5614,Medium
1069,031152,1069,81,0.8974,None
1070,031152,1070,64,0.8742,Light
1071,031152,1071,65,0.5105,Light
1072,031152,1072,66,0.7906,Light
1073,031152,1073,84,0.6978,Light
1074,031152,1074,73,0.6103,Light
1075,031152,1075,76,0.6845,Light
1076,031152,1076,110,0.6712,Undefined
1077,031152,1077,87,0.3708,Heavy
1078,031152,1078,70,0.638,Medium
1079,009300,1079,140,0.7845,Heavy
1080,009300,1080,134,0.5869,Heavy
1081,009793,1081,37,0.8741,Light
1082,009793,1082,38,0.8591,None
1083,009793,1083,35,0.9317,None
1084,009793,1084,39,0.6093,Heavy
1085,009793,1085,33,0.5953,Heavy
1086,009793,1086,36,0.6061,None
1087,027134,1087,48,0.8926,None
1088,027134,1088,55,0.5887,None
1089,027134,1089,11,0.1267,Light
1090,027134,1090,46,0.2611,Light
1091,027134,1091,87,0.3141,Light
1092,009492,1092,76,0.9215,Light
1093,009492,1093,108,0.8851,Light
1094,009492,1094,85,0.7532,Light
1095,009492,1095,107,0.7348,Light
1096,009492,1096,96,0.8871,None
1097,009492,1097,101,0.4319,Heavy
1098,009492,1098,95,0.6799,Heavy
1099,009492,1099,84,0.5947,Medium
1100,009492,1100,94,0.8472,None
1101,009492,1101,79,0.8095,None
1102,009492,1102,99,0.807,Medium
1103,009492,1103,86,0.7872,Light
1104,009492,1104,106,0.7163,Heavy
1105,009492,1105,104,0.7129,VeryHeavy
1106,009492,1106,93,0.7154,None
1107,009492,1107,88,0.3122,Heavy
1108,009492,1108,105,0.3383,Medium
1109,022623,1109,79,0.9107,None
1110,022623,1110,84,0.8698,None
1111,022623,1111,83,0.9429,None
1112,022623,1112,68,0.934,None
1113,022623,1113,89,0.5816,Heavy
1114,033187,1114,48,0.8696,None
1115,033187,1115,49,0.7841,Medium
1116,033187,1116,43,0.7918,Light
1117,034367,1117,60,0.6677,Medium
1118,034367,1118,53,0.9195,Light
1119,034367,1119,64,0.9429,None
1120,034367,1120,57,0.4116,Heavy
1121,034367,1121,55,0.825,None
1122,007297,1122,156,0.8316,Light
1123,007297,1123,134,0.7797,Light
1124,035595,1124,81,0.5276,Heavy
1125,035595,1125,66,0.8299,None
1126,035595,1126,87,0.7016,Medium
1127,035595,1127,63,0.9663,None
1128,035595,1128,80,0.6806,Heavy
1129,035595,1129,92,0.6355,None
1130,035595,1130,57,0.8305,Medium
1131,035595,1131,91,0.6783,VeryHeavy
1132,035595,1132,83,0.1712,Medium
1133,035595,1133,64,0.6271,Heavy
1134,035595,1134,96,0.4496,Heavy
1135,035595,1135,60,0.5012,Undefined
1136,035595,1136,62,0.4424,Medium
1137,035595,1137,83,0.5381,Medium
1138,035595,1138,38,0.089,Light
1139,038707,1139,34,0.9225,None
1140,038707,1140,49,0.9421,None
1141,038707,1141,51,0.8987,None
1142,038707,1142,40,0.8525,Light
1143,038707,1143,23,0.7809,Medium
1144,038707,1144,27,0.6217,Medium
1145,038707,1145,30,0.6861,Medium
1146,038707,1146,28,0.9141,Light
1147,038707,1147,47,0.5885,Medium
1148,038707,1148,22,0.604,Medium
1149,038707,1149,21,0.4747,Undefined
1150,038707,1150,35,0.6757,Heavy
1151,038707,1151,43,0.7514,None
1152,038707,1152,52,0.7907,Medium
1153,038707,1153,39,0.338,Medium
1154,038707,1154,32,0.876,None
1155,038707,1155,31,0.7111,None
1156,041973,1156,13,0.9329,None
1157,041973,1157,21,0.9254,None
1158,041973,1158,16,0.9228,None
1159,041973,1159,20,0.9272,Light
1160,041973,1160,24,0.8233,Light
1161,041973,1161,17,0.8028,Light
1162,041973,1162,15,0.5942,Medium
1163,041973,1163,30,0.6182,VeryHeavy
1164,041973,1164,18,0.6636,Heavy
1165,041973,1165,31,0.4211,Heavy
1166,012130,1166,80,0.8911,None
1167,012130,1167,66,0.908,Light
1168,012130,1168,74,0.9039,None
1169,012130,1169,75,0.2123,Heavy
1170,015401,1170,48,0.7619,Light
1171,015401,1171,56,0.4376,Medium
1172,015401,1172,53,0.8955,Light
1173,015401,1173,59,0.7593,Light
1174,024726,1174,44,0.9381,None
1175,024726,1175,58,0.8561,Light
1176,024726,1176,53,0.6761,None
1177,024726,1177,47,0.6874,None
1178,024726,1178,49,0.3267,Light
1179,024726,1179,55,0.9604,None
1180,024138,1180,62,0.8676,Light
1181,024138,1181,73,0.4988,Heavy
1182,024138,1182,77,0.8931,None
1183,024138,1183,71,0.7771,Medium
1184,024138,1184,76,0.8096,Light
1185,024138,1185,61,0.4365,Heavy
1186,024138,1186,63,0.6503,None
1187,024138,1187,64,0.9256,None
1188,024138,1188,68,0.8071,None
1189,006142,1189,75,0.9328,None
1190,006142,1190,74,0.86,Light
1191,006142,1191,77,0.82,Light
1192,006142,1192,64,0.7249,Light
1193,006142,1193,60,0.668,None
1194,006142,1194,57,0.3725,Heavy
1195,004663,1195,77,0.9671,None
1196,004663,1196,83,0.9011,None
1197,004663,1197,90,0.9655,None
1198,004663,1198,74,0.8936,Medium
1199,004663,1199,69,0.7122,Light
1200,004663,1200,79,0.5395,Medium
1201,004663,1201,68,0.6795,Light
1202,004663,1202,64,0.8308,None
1203,004663,1203,61,0.8444,Light
1204,004663,1204,76,0.7827,Heavy
1205,004663,1205,89,0.7932,None
1206,004663,1206,82,0.7896,Heavy
1207,004663,1207,54,0.8788,Light
1208,004663,1208,52,0.4264,Light
1209,004663,1209,42,0.6842,None
1210,036017,1210,55,0.9425,None
1211,036017,1211,58,0.916,Light
1212,036017,1212,60,0.8879,None
1213,036017,1213,50,0.7426,Medium
1214,036017,1214,57,0.8188,None
1215,036017,1215,62,0.8934,Light
1216,036017,1216,46,0.5083,Heavy
1217,036017,1217,45,0.6728,Heavy
1218,036017,1218,54,0.2974,Heavy
1219,013653,1219,62,0.8659,Light
1220,013653,1220,63,0.8254,Light
1221,013653,1221,56,0.8988,None
1222,013653,1222,64,0.927,Light
1223,013653,1223,49,0.4733,Heavy
1224,013653,1224,53,0.4282,Medium
1225,013653,1225,52,0.7717,Light
1226,013653,1226,60,0.5844,Medium
1227,013653,1227,55,0.8159,Light
1228,013653,1228,61,0.8218,None
1229,013653,1229,51,0.9189,Light
1230,043822,1230,49,0.9006,None
1231,043822,1231,48,0.8644,Light
1232,043822,1232,51,0.5324,Medium
1233,012579,1233,112,0.9477,None
1234,012579,1234,105,0.9534,None
1235,012579,1235,131,0.9443,None
1236,012579,1236,123,0.5814,Medium
1237,012579,1237,60,0.0217,Light
1238,012579,1238,106,0.9028,Light
1239,012579,1239,115,0.5364,Medium
1240,012579,1240,0,0.0,Light
1241,012579,1241,118,0.7967,Light
1242,012579,1242,0,0.0,Light
1243,043595,1243,71,0.9079,None
1244,043595,1244,67,0.9473,None
1245,043595,1245,58,0.8762,Light
1246,002819,1246,119,0.8129,None
1247,002819,1247,128,0.5504,None
1248,024187,1248,88,0.8041,Light
1249,024187,1249,105,0.8128,None
1250,024187,1250,104,0.9432,Light
1251,024187,1251,103,0.5846,None
1252,024187,1252,106,0.6,VeryHeavy
1253,024187,1253,108,0.564,Medium
1254,024187,1254,113,0.6954,Light
1255,024187,1255,99,0.3924,Medium
1256,024187,1256,92,0.4348,Heavy
1257,024187,1257,129,0.5151,VeryHeavy
1258,017097,1258,19,0.7089,Light
1259,017097,1259,20,0.5167,Light
1260,017097,1260,27,0.8764,None
1261,017097,1261,18,0.3505,VeryHeavy
1262,017097,1262,45,0.7675,Heavy
1263,017097,1263,18,0.1862,VeryHeavy
1264,017097,1264,25,0.6577,Medium
1265,017097,1265,28,0.6119,Medium
1266,017097,1266,37,0.728,Heavy
1267,017097,1267,26,0.8349,Light
1268,017097,1268,35,0.6012,VeryHeavy
1269,017097,1269,18,0.1394,VeryHeavy
1270,017097,1270,38,0.501,Heavy
1271,017097,1271,33,0.7442,Heavy
1272,017097,1272,43,0.7377,Heavy
1273,017097,1273,46,0.3992,Heavy
1274,017097,1274,29,0.5519,Medium
1275,037522,1275,44,0.8805,None
1276,037522,1276,45,0.9805,None
1277,037522,1277,46,0.9024,None
1278,043199,1278,74,0.9001,None
1279,043199,1279,55,0.7893,None
1280,043199,1280,72,0.5657,Heavy
1281,043199,1281,70,0.6916,Medium
1282,043199,1282,56,0.8776,None
1283,043199,1283,71,0.6576,Light
1284,043199,1284,78,0.3629,Heavy
1285,013219,1285,35,0.9115,None
1286,013219,1286,39,0.7874,Medium
1287,013219,1287,31,0.909,None
1288,047514,1288,57,0.7879,None
1289,047514,1289,39,0.6757,Light
1290,047514,1290,38,0.8739,Light
1291,047514,1291,44,0.7308,Light
1292,047514,1292,56,0.783,Light
1293,047514,1293,46,0.4288,Medium
1294,047514,1294,33,0.6601,Medium
1295,047514,1295,50,0.6032,Medium
1296,023277,1296,65,0.8435,None
1297,023277,1297,58,0.7474,None
1298,023277,1298,50,0.8908,Light
1299,023277,1299,70,0.7037,Heavy
1300,023277,1300,60,0.5897,Light
1301,023277,1301,63,0.5446,Heavy
1302,023277,1302,59,0.4723,Heavy
1303,023277,1303,69,0.4432,Heavy
1304,023277,1304,55,0.4186,VeryHeavy
1305,048473,1305,45,0.8968,Light
1306,041804,1306,70,0.8788,Light
1307,041804,1307,84,0.8837,None
1308,041804,1308,85,0.9424,Light
1309,041804,1309,98,0.8099,Light
1310,041804,1310,91,0.7094,Heavy
1311,041804,1311,92,0.9224,None
1312,041804,1312,75,0.8558,Light
1313,041804,1313,68,0.6589,Medium
1314,041804,1314,73,0.6931,Heavy
1315,002104,1315,64,0.8508,None
1316,002104,1316,83,0.8668,Light
1317,002104,1317,59,0.8716,Light
1318,002104,1318,73,0.3883,None
1319,002104,1319,61,0.752,None
1320,002104,1320,84,0.9038,None
1321,002104,1321,77,0.6484,Light
1322,002104,1322,56,0.8858,Light
1323,002104,1323,51,0.3209,Heavy
1324,002104,1324,51,0.4733,Heavy
1325,002104,1325,100,0.5716,Heavy
1326,002104,1326,87,0.3801,Light
1327,002104,1327,60,0.519,Heavy
1328,008576,1328,29,0.9503,None
1329,008576,1329,37,0.351,None
1330,008576,1330,41,0.927,Light
1331,008576,1331,36,0.7397,Medium
1332,008576,1332,51,0.8695,Light
1333,008576,1333,19,0.8816,None
1334,008576,1334,18,0.7509,Light
1335,008576,1335,54,0.6668,Medium
1336,008576,1336,44,0.8997,Light
1337,008576,1337,50,0.59,Heavy
1338,008576,1338,43,0.7756,Light
1339,008576,1339,32,0.4554,Medium
1340,008576,1340,28,0.5271,Heavy
1341,008576,1341,49,0.7764,Light
1342,008576,1342,38,0.5867,Medium
1343,008576,1343,33,0.7749,Heavy
1344,008576,1344,21,0.3018,VeryHeavy
1345,008576,1345,47,0.8568,Light
1346,008576,1346,35,0.6551,None
1347,013717,1347,137,0.9362,None
1348,013717,1348,133,0.9129,Light
1349,013717,1349,119,0.8649,Light
1350,013717,1350,134,0.797,Light
1351,013717,1351,113,0.8934,Light
1352,013717,1352,125,0.9275,Light
1353,013717,1353,144,0.4813,Light
1354,013717,1354,126,0.6517,None
1355,013717,1355,111,0.5847,Light
1356,013717,1356,112,0.7362,Medium
1357,013717,1357,181,0.3939,VeryHeavy
1358,006441,1358,28,0.759,Medium
1359,006441,1359,27,0.9312,None
1360,006441,1360,24,0.9276,Light
1361,006441,1361,22,0.7829,Medium
1362,006441,1362,31,0.8607,Light
1363,006441,1363,34,0.6169,Heavy
1364,006441,1364,26,0.8644,Light
1365,006441,1365,35,0.7757,Medium
1366,003543,1366,72,0.6935,Light
1367,046083,1367,43,0.8466,Light
1368,046083,1368,44,0.9319,None
1369,046083,1369,37,0.9208,None
1370,046083,1370,42,0.8386,Light
1371,048048,1371,42,0.9657,None
1372,048048,1372,52,0.9845,None
1373,048048,1373,40,0.6364,Heavy
1374,048048,1374,50,0.6473,None
1375,048048,1375,41,0.9591,None
1376,048048,1376,51,0.8715,None
1377,001621,1377,60,0.6316,None
1378,001621,1378,61,0.6123,None
1379,019001,1379,11,0.8559,None
1380,019001,1380,26,0.888,Heavy
1381,019001,1381,16,0.8803,None
1382,019001,1382,37,0.5058,Heavy
1383,019001,1383,35,0.8101,Medium
1384,019001,1384,10,0.6876,Light
1385,019001,1385,24,0.7593,None
1386,019001,1386,25,0.5386,Heavy
1387,019001,1387,38,0.4446,Light
1388,019001,1388,37,0.4598,Heavy
1389,019001,1389,19,0.2121,Light
1390,019001,1390,23,0.5579,Heavy
1391,019001,1391,43,0.3966,None
1392,019001,1392,25,0.4422,Heavy
1393,019001,1393,14,0.5593,Heavy
1394,034697,1394,86,0.9134,None
1395,034697,1395,80,0.8029,Light
1396,034697,1396,75,0.7613,Medium
1397,034697,1397,81,0.8148,Light
1398,034697,1398,91,0.7678,Medium
1399,034697,1399,72,0.5823,Medium
1400,034697,1400,85,0.698,Medium
1401,034697,1401,101,0.8782,None
1402,034697,1402,73,0.3685,Light
1403,042837,1403,65,0.94,None
1404,042837,1404,54,0.8745,None
1405,042837,1405,52,0.9419,None
1406,042837,1406,56,0.9236,None
1407,042837,1407,59,0.8853,None
1408,042837,1408,55,0.7161,Medium
1409,042837,1409,72,0.645,Medium
1410,042837,1410,74,0.5469,Light
1411,042837,1411,63,0.5246,Light
1412,042837,1412,61,0.8542,Light
1413,042837,1413,73,0.7811,None
1414,042837,1414,50,0.1443,Light
1415,042837,1415,53,0.8269,Light
1416,042837,1416,48,0.6441,Light
1417,042837,1417,68,0.7039,Medium
1418,023937,1418,64,0.925,None
1419,023937,1419,58,0.8556,None
1420,023937,1420,62,0.5428,Light
