image_id,pred_obj,true_obj,iou,occolusion_ratio
005799,18579,40,0.5067,VeryHeavy
005799,18593,47,0.8266,Medium
005799,18586,37,0.394,VeryHeavy
005799,18596,52,0.4329,VeryHeavy
005799,18594,40,0.6336,VeryHeavy
005799,18595,41,0.45,VeryHeavy
005800,28349,26,0.8012,None
005800,28350,18,0.6678,Light
005800,28351,27,0.842,Light
005800,28352,23,0.75,Light
005807,28778,44,0.6638,VeryHeavy
005807,28779,24,0.8956,Light
005807,28780,32,0.898,Light
005807,28775,21,0.6291,Heavy
005807,28774,47,0.9125,None
005807,28776,41,0.9456,None
005807,28773,25,0.8904,Light
005807,28777,38,0.6879,Light
005811,29587,12,0.949,None
005824,4409,63,0.9287,None
005824,4408,74,0.8591,None
005824,4410,62,0.9289,Medium
005824,4411,59,0.4326,VeryHeavy
005824,4412,72,0.7632,None
005827,13399,68,0.8387,Light
005827,13400,65,0.4934,VeryHeavy
005827,13401,79,0.9171,None
005827,13402,64,0.8517,Light
005827,13397,63,0.905,Light
005827,13403,80,0.487,VeryHeavy
005827,13404,78,0.7242,Medium
005827,13396,74,0.8849,None
005827,13398,57,0.9415,Light
005834,1551,82,0.5711,Undefined
005834,1553,0,0.0,Light
005834,1552,82,0.0512,Undefined
005839,24750,21,0.6984,Light
005839,24749,26,0.7095,Medium
005839,24748,22,0.2007,Light
005847,26398,23,0.9194,None
005858,1149,54,0.6326,Light
005861,1771,53,0.4242,Heavy
005861,1773,76,0.55,VeryHeavy
005861,1772,70,0.5256,Undefined
005861,1774,68,0.4058,Heavy
005861,1767,56,0.6344,Heavy
005861,1768,60,0.6208,Light
005861,1770,61,0.6361,Light
005861,1769,62,0.3471,VeryHeavy
005861,1765,66,0.9156,None
005861,1766,62,0.4642,VeryHeavy
005862,30784,36,0.8931,None
005862,30785,19,0.9667,Light
005862,30786,28,0.8955,Light
005863,6120,26,0.8917,None
005870,1521,34,0.8436,Heavy
005870,1522,36,0.4651,Heavy
005870,1523,47,0.2568,Undefined
005870,1524,38,0.7211,Light
005870,1520,37,0.9562,None
005870,1519,42,0.9524,None
005874,2222,61,0.8553,Light
005874,2221,72,0.8144,Light
005874,2223,60,0.16,VeryHeavy
005874,2220,51,0.6338,Light
005901,29997,41,0.825,None
005901,29996,47,0.522,Heavy
005901,29998,36,0.9299,Light
005901,29995,48,0.904,None
005901,29999,37,0.4342,Heavy
005910,7901,82,0.8766,None
005910,7902,91,0.9318,None
005910,7904,73,0.6509,Medium
005910,7900,80,0.9655,None
005910,7898,81,0.9307,Medium
005910,7903,90,0.8728,Light
005910,7899,75,0.6878,Medium
005912,8601,1,0.9023,Light
005912,8602,8,0.8811,Medium
005912,8603,24,0.7257,Medium
005912,8604,14,0.7874,Heavy
005912,8605,3,0.4387,Medium
005912,8606,29,0.6616,Heavy
005912,8613,7,0.7924,Heavy
005912,8607,22,0.5873,VeryHeavy
005912,8608,2,0.4718,Heavy
005912,8609,2,0.6174,Heavy
005912,8610,21,0.2451,VeryHeavy
005912,8611,26,0.7659,VeryHeavy
005912,8612,17,0.6284,Medium
005913,20560,31,0.5846,Heavy
005913,20561,23,0.6991,Undefined
005913,20559,24,0.5728,Medium
005913,20558,35,0.5134,Heavy
005919,14112,28,0.8931,None
005919,14113,0,0.0,Light
005919,14109,31,0.7706,Light
005919,14104,34,0.8398,Medium
005919,14110,51,0.7887,Medium
005919,14111,43,0.7852,Light
005919,14117,45,0.3975,VeryHeavy
005919,14115,46,0.1174,Undefined
005919,14114,29,0.6522,Medium
005919,14108,54,0.7244,Medium
005919,14107,33,0.8604,Medium
005919,14105,35,0.7716,Light
005919,14116,0,0.0,Light
005919,14106,39,0.686,Heavy
005920,7565,63,0.6967,Light
005920,7566,50,0.6499,Heavy
005920,7567,38,0.9314,None
005920,7568,29,0.8616,Light
005920,7571,22,0.6667,None
005920,7576,46,0.7369,Light
005920,7575,40,0.6593,Light
005920,7574,31,0.5369,VeryHeavy
005920,7573,65,0.7209,Heavy
005920,7569,41,0.818,Light
005920,7572,43,0.8566,None
005920,7570,52,0.7397,VeryHeavy
005941,7157,28,0.9354,Light
005941,7158,18,0.8868,None
005941,7161,22,0.6566,Medium
005941,7162,29,0.653,Light
005941,7159,27,0.618,Medium
005941,7160,31,0.6543,Undefined
005941,7163,26,0.5676,Medium
005947,27871,29,0.596,Light
005947,27870,28,0.8679,None
005947,27869,26,0.7205,None
005947,27868,32,0.8503,None
005947,27867,31,0.9067,None
005947,27866,25,0.9498,None
005972,14460,13,0.8242,Light
005972,14459,14,0.6535,Light
005972,14462,30,0.8547,Medium
005972,14458,31,0.8912,None
005972,14461,22,0.8304,Light
005985,19765,61,0.8303,None
005985,19766,55,0.6289,Heavy
005986,20420,60,0.9335,None
005986,20421,53,0.6288,None
005986,20419,75,0.9133,None
005997,14681,10,0.9085,None
005998,14222,12,0.4664,Undefined
005998,14223,31,0.3768,Undefined
005998,14216,27,0.4454,Undefined
005998,14210,10,0.3657,Heavy
005998,14217,28,0.8853,None
005998,14209,50,0.7216,Medium
005998,14215,33,0.7693,None
005998,14214,24,0.4197,Undefined
005998,14218,16,0.493,VeryHeavy
005998,14219,29,0.6617,Medium
005998,14220,55,0.8054,None
005998,14224,45,0.3129,Heavy
005998,14212,48,0.4834,VeryHeavy
005998,14221,11,0.6002,None
005998,14207,31,0.4642,Undefined
005998,14213,5,0.8815,None
005998,14208,39,0.8653,Light
005998,14211,38,0.5359,Undefined
005998,14206,46,0.7642,Light
006009,1424,75,0.7152,None
006009,1425,54,0.65,Light
006009,1426,76,0.9363,None
006009,1427,56,0.6125,Undefined
006017,8792,69,0.8943,None
006017,8794,68,0.9407,Light
006017,8795,55,0.8071,None
006017,8786,73,0.9232,None
006017,8785,78,0.93,Light
006017,8796,70,0.5611,Medium
006017,8797,63,0.741,Medium
006017,8793,64,0.5822,Light
006017,8787,59,0.9324,Light
006017,8798,66,0.2143,Light
006017,8791,66,0.9376,Light
006017,8799,56,0.4737,Light
006017,8800,60,0.8085,Light
006017,8790,57,0.8978,Light
006017,8789,71,0.9393,Light
006017,8788,72,0.8785,None
006020,8077,33,0.6422,Light
006020,8081,21,0.2278,None
006020,8076,34,0.8929,None
006020,8082,45,0.7523,Light
006020,8080,25,0.8732,Light
006020,8075,38,0.906,None
006020,8074,26,0.9744,None
006020,8079,41,0.4914,None
006020,8073,30,0.881,None
006020,8078,43,0.908,Light
006033,15692,83,0.3788,Medium
006033,15689,94,0.946,None
006033,15687,82,0.9444,Light
006033,15690,84,0.7682,Medium
006033,15684,79,0.7234,Light
006033,15685,81,0.8781,None
006033,15686,87,0.8251,None
006033,15691,92,0.8865,Medium
006033,15688,80,0.5642,Heavy
006037,3114,22,0.7419,None
006038,6258,31,0.9205,None
006038,6259,27,0.927,None
006038,6260,33,0.9397,None
006038,6261,32,0.6931,Light
006038,6262,29,0.7151,Light
006056,17850,18,0.6609,Heavy
006056,17849,24,0.3968,Heavy
006056,17848,13,0.5937,Medium
006056,17847,17,0.8906,Light
006056,17845,20,0.8304,Medium
006056,17844,22,0.9047,Medium
006056,17846,19,0.891,Medium
006061,12763,59,0.9478,None
006061,12765,35,0.8853,None
006061,12766,45,0.5549,None
006061,12764,10,0.9697,None
006066,22185,22,0.8272,Medium
006066,22184,25,0.9656,None
006066,22183,31,0.8021,None
006066,22187,30,0.769,Light
006066,22186,11,0.8652,Light
006067,7139,30,0.6766,Light
006067,7138,31,0.8376,Light
006067,7137,39,0.9069,Light
006067,7136,27,0.9198,None
006082,3080,35,0.964,None
006082,3081,42,0.8248,Light
006088,33037,23,0.7704,Light
006088,33038,19,0.9097,Light
006088,33039,21,0.5098,Heavy
006088,33040,12,0.8643,Light
006088,33041,24,0.5945,None
006088,33042,7,0.2169,Medium
006088,33043,11,0.341,Heavy
006088,33044,25,0.6611,None
006088,33036,15,0.7945,Medium
006093,27560,33,0.8991,None
006093,27557,37,0.7343,Medium
006093,27558,39,0.781,Medium
006093,27559,42,0.7863,None
006099,14987,49,0.907,None
006099,14988,40,0.8085,Light
006099,14989,39,0.5368,Light
006101,15421,55,0.5625,VeryHeavy
006101,15422,36,0.3115,None
006101,15420,54,0.1832,VeryHeavy
006101,15418,36,0.6838,None
006101,15417,39,0.9476,Light
006101,15419,49,0.5071,None
006104,4046,19,0.0537,Light
006104,4044,15,0.7786,Light
006104,4042,13,0.7504,None
006104,4043,14,0.8045,None
006104,4045,19,0.112,Light
006107,19611,15,0.7162,Light
006107,19612,10,0.9181,None
006107,19609,14,0.8828,None
006107,19613,12,0.6608,Heavy
006107,19614,9,0.55,Light
006107,19610,8,0.8043,Light
006141,4529,36,0.3655,Medium
006141,4528,33,0.6201,Light
006141,4525,35,0.5405,None
006141,4524,32,0.8113,Light
006141,4523,36,0.479,Medium
006141,4526,45,0.2649,None
006141,4522,38,0.7983,None
006141,4527,43,0.3651,Medium
006141,4530,35,0.5028,None
006141,4521,44,0.8565,None
006155,31591,47,0.8815,None
006155,31592,48,0.8258,Medium
006155,31593,49,0.8425,None
006155,31594,39,0.8783,Light
006155,31604,53,0.3305,VeryHeavy
006155,31605,54,0.5391,Medium
006155,31602,51,0.7192,None
006155,31598,68,0.5703,Medium
006155,31595,60,0.3842,Medium
006155,31596,40,0.33,Medium
006155,31599,67,0.4308,Medium
006155,31603,71,0.4621,VeryHeavy
006155,31600,53,0.7221,VeryHeavy
006155,31601,69,0.3633,Undefined
006155,31597,55,0.4819,Light
006155,31606,45,0.3374,Heavy
006161,404,30,0.7417,Light
006161,403,34,0.8382,None
006161,405,33,0.772,Light
006161,406,23,0.4498,Medium
006166,13306,42,0.9289,None
006166,13307,52,0.5138,Medium
006166,13308,30,0.6378,Light
006166,13309,27,0.4967,VeryHeavy
006178,7654,83,0.9228,None
006178,7659,86,0.3725,Heavy
006178,7658,78,0.94,None
006178,7660,67,0.6417,Heavy
006178,7657,64,0.9121,None
006178,7655,74,0.9526,None
006178,7656,75,0.892,Light
006179,8223,39,0.9606,None
006198,986,78,0.4389,Light
006198,985,70,0.0061,None
006198,987,93,0.7783,Heavy
006198,984,70,0.6667,None
006198,983,68,0.6064,Medium
006198,981,0,0.0,None
006198,980,104,0.8852,Light
006198,979,97,0.285,Medium
006198,978,105,0.5677,None
006198,977,88,0.8579,Light
006198,988,102,0.7823,Light
006198,982,75,0.6733,None
006199,5966,35,0.9189,None
006199,5972,37,0.4797,Light
006199,5970,23,0.2517,Medium
006199,5971,0,0.0,None
006199,5968,19,0.8743,Light
006199,5969,36,0.8891,Light
006199,5967,15,0.9711,None
006210,29971,33,0.7255,None
006210,29972,30,0.9348,None
006212,20666,31,0.6303,Light
006212,20663,29,0.9453,Light
006212,20662,35,0.6761,Heavy
006212,20661,34,0.8445,Medium
006212,20660,39,0.9461,None
006212,20659,41,0.9629,None
006212,20664,45,0.9239,None
006212,20665,43,0.7636,Light
006215,21586,22,0.6307,None
006215,21587,26,0.7461,None
006215,21588,21,0.8246,Medium
006236,4862,74,0.4383,Light
006236,4861,92,0.9308,None
006236,4864,98,0.6129,Medium
006236,4865,81,0.9372,Light
006236,4866,97,0.7724,None
006236,4867,100,0.5567,Medium
006236,4868,72,0.7241,Light
006236,4863,90,0.8858,Light
006239,31586,70,0.8441,None
006239,31585,71,0.8794,None
006239,31584,73,0.8778,None
006239,31589,66,0.706,None
006239,31590,79,0.3287,Medium
006239,31587,83,0.3122,Heavy
006239,31583,81,0.9323,None
006239,31582,77,0.8657,None
006239,31588,75,0.3723,Light
006246,1027,55,0.8566,Light
006246,1034,53,0.9125,None
006246,1031,46,0.6766,Light
006246,1030,45,0.7519,Light
006246,1029,47,0.9527,None
006246,1033,54,0.4527,VeryHeavy
006246,1026,44,0.7104,Medium
006246,1032,52,0.7287,Heavy
006246,1028,42,0.9457,Light
006250,9130,47,0.6736,None
006250,9133,51,0.687,Undefined
006250,9134,30,0.5246,Heavy
006250,9135,37,0.7442,None
006250,9127,23,0.9087,None
006250,9128,34,0.6185,None
006250,9129,43,0.4303,Light
006250,9131,40,0.7596,Light
006250,9132,46,0.8849,None
006250,9124,33,0.8619,Light
006250,9126,41,0.9258,None
006250,9123,43,0.76,Light
006250,9125,29,0.8823,None
006252,32620,25,0.9435,None
006252,32622,38,0.5625,Medium
006252,32623,39,0.4753,VeryHeavy
006252,32621,32,0.9069,None
006267,14511,31,0.7605,Light
006267,14518,57,0.6481,None
006267,14517,51,0.6173,Medium
006267,14516,33,0.6989,Medium
006267,14515,43,0.3519,Medium
006267,14514,29,0.7474,Light
006267,14502,20,0.9758,None
006267,14512,17,0.788,Medium
006267,14503,15,0.7472,Light
006267,14505,36,0.8812,None
006267,14506,56,0.5523,Heavy
006267,14513,37,0.4382,Medium
006267,14508,22,0.576,Medium
006267,14509,24,0.7197,Light
006267,14510,41,0.8299,Light
006267,14504,44,0.975,Light
006267,14507,21,0.5703,Medium
006267,14519,0,0.0,Light
006271,13362,13,0.4709,Light
006271,13361,35,0.52,Heavy
006271,13360,42,0.7212,Heavy
006271,13363,52,0.4954,Undefined
006271,13364,60,0.6551,None
006271,13365,19,0.427,None
006271,13366,13,0.4905,Light
006271,13358,22,0.6304,None
006271,13357,27,0.6649,None
006271,13356,21,0.4457,Heavy
006271,13355,46,0.9275,None
006271,13354,26,0.9,None
006271,13359,23,0.6539,Heavy
006279,23281,99,0.9216,None
006279,23282,111,0.8699,Heavy
006279,23279,109,0.9459,Light
006279,23278,108,0.9033,None
006279,23280,102,0.8916,None
006279,23277,106,0.9573,Light
006314,2330,60,0.9576,None
006314,2332,59,0.1037,Heavy
006314,2331,59,0.6322,Heavy
006318,22536,44,0.527,None
006318,22535,38,0.5445,VeryHeavy
006318,22531,31,0.7305,Light
006318,22532,41,0.7075,Medium
006318,22528,30,0.9408,None
006318,22530,28,0.9365,None
006318,22529,32,0.6363,Medium
006318,22534,39,0.7934,Light
006318,22533,44,0.4781,None
006353,1875,40,0.876,None
006353,1874,44,0.8771,None
006353,1876,38,0.9148,None
006353,1877,50,0.8757,None
006353,1873,53,0.9355,None
006353,1878,60,0.8333,Medium
006353,1879,46,0.8178,Medium
006353,1880,41,0.8898,Heavy
006353,1881,56,0.7486,Heavy
006353,1882,48,0.7002,Heavy
006355,19319,74,0.8725,None
006355,19315,72,0.6204,Light
006355,19317,92,0.7711,Medium
006355,19318,76,0.501,Light
006355,19320,93,0.2019,Heavy
006355,19316,77,0.8119,Medium
006360,3391,30,0.8562,Light
006362,4402,0,0.0,Light
006362,4401,11,0.8694,None
006367,32352,62,0.668,None
006367,32351,61,0.6897,None
006367,32350,85,0.9681,None
006373,23806,58,0.8346,None
006402,22191,36,0.8698,Light
006402,22192,47,0.7783,Light
006402,22195,56,0.4193,Heavy
006402,22190,40,0.712,None
006402,22194,52,0.4609,Medium
006402,22188,44,0.9102,Light
006402,22193,49,0.0224,None
006402,22189,48,0.9726,Light
006408,22181,53,0.9543,Light
006408,22179,58,0.93,None
006408,22180,57,0.3721,Medium
006408,22182,57,0.7394,Medium
006411,25183,0,0.0,None
006411,25184,33,0.3531,Light
006411,25185,30,0.5984,Light
006412,8714,21,0.7043,Heavy
006412,8718,22,0.8278,Heavy
006412,8713,27,0.9157,None
006412,8712,19,0.9193,None
006412,8716,17,0.5658,Medium
006412,8717,18,0.5235,Heavy
006412,8715,20,0.7947,None
006417,23036,59,0.2507,Light
006417,23035,61,0.1479,None
006424,23417,30,0.8718,None
006424,23416,36,0.8769,None
006440,299,72,0.8546,None
006440,301,83,0.7481,Light
006440,302,79,0.7611,None
006440,303,100,0.819,None
006440,300,76,0.8286,None
006440,304,78,0.3678,Medium
006445,11999,21,0.7342,None
006445,12000,34,0.8852,Light
006445,12001,13,0.7469,Light
006445,12002,39,0.4686,Medium
006447,314,34,0.938,None
006447,315,27,0.9277,None
006447,316,25,0.7162,Light
006447,317,41,0.5877,Light
006447,318,29,0.3666,Medium
006457,18525,11,0.8703,None
006457,18529,24,0.0609,VeryHeavy
006457,18526,12,0.9013,Light
006457,18528,27,0.505,Heavy
006457,18527,5,0.7533,Light
006458,18498,17,0.6701,Medium
006458,18501,23,0.5599,Medium
006458,18494,30,0.9258,None
006458,18495,15,0.7768,Light
006458,18496,18,0.6841,Light
006458,18500,26,0.5981,Medium
006458,18499,22,0.761,Light
006458,18497,24,0.791,Medium
006470,8864,54,0.6125,VeryHeavy
006470,8863,80,0.6109,Heavy
006470,8861,72,0.9399,None
006470,8862,57,0.692,Light
006470,8860,52,0.9231,None
006470,8859,77,0.6855,None
006470,8857,50,0.8367,None
006470,8858,62,0.8621,None
006479,27033,48,0.5504,Undefined
006479,27032,43,0.6429,None
006479,27031,9,0.1553,Light
006479,27034,39,0.1845,Light
006487,13416,19,0.8598,Medium
006487,13417,16,0.8406,Light
006487,13418,58,0.4114,Heavy
006487,13419,5,0.8324,None
006487,13420,39,0.4314,Undefined
006487,13421,38,0.4304,VeryHeavy
006487,13415,50,0.7909,Light
006490,19676,40,0.8987,Light
006490,19678,52,0.5955,Heavy
006490,19672,39,0.9315,Light
006490,19680,50,0.7633,Medium
006490,19675,45,0.7203,Light
006490,19674,44,0.8827,None
006490,19673,42,0.9664,None
006490,19679,46,0.8997,None
006490,19677,32,0.6583,Heavy
006492,12097,101,0.5568,Light
006492,12099,62,0.8817,Light
006492,12098,94,0.9044,None
006492,12113,72,0.3468,Medium
006492,12096,70,0.9031,Light
006492,12095,112,0.7018,Light
006492,12094,68,0.8634,None
006492,12100,91,0.6508,Heavy
006492,12112,110,0.4892,Medium
006492,12111,90,0.6032,Heavy
006492,12110,59,0.4478,Medium
006492,12092,82,0.932,None
006492,12093,111,0.9414,Light
006492,12108,106,0.2183,VeryHeavy
006492,12107,71,0.4398,Light
006492,12106,100,0.635,Light
006492,12105,81,0.657,Heavy
006492,12104,59,0.4284,Medium
006492,12103,102,0.3791,Light
006492,12102,66,0.8924,Medium
006492,12101,88,0.7094,Light
006492,12109,74,0.6427,Heavy
006502,11884,43,0.8903,Light
006502,11882,24,0.9219,None
006502,11883,28,0.9595,None
006502,11890,37,0.5871,VeryHeavy
006502,11892,19,0.5007,Heavy
006502,11891,52,0.8698,None
006502,11885,30,0.8194,Medium
006502,11889,47,0.6713,Light
006502,11888,48,0.7461,Medium
006502,11887,22,0.9035,None
006502,11893,35,0.6614,Heavy
006502,11886,49,0.7779,Medium
006504,20388,11,0.8688,Light
006504,20395,10,0.7966,Light
006504,20389,15,0.8888,Light
006504,20390,14,0.7917,None
006504,20391,24,0.4932,Medium
006504,20392,19,0.9442,None
006504,20393,13,0.7803,Light
006504,20394,21,0.9339,None
006504,20396,16,0.6288,Heavy
006504,20397,20,0.8882,Light
006516,7908,19,0.6149,VeryHeavy
006516,7907,0,0.0,None
006516,7906,0,0.0,None
006516,7911,10,0.3373,Heavy
006516,7912,37,0.5709,VeryHeavy
006516,7910,0,0.0,None
006516,7909,35,0.4463,Heavy
006527,30400,36,0.8718,Light
006527,30405,32,0.8616,Light
006527,30401,28,0.9332,Light
006527,30406,13,0.0235,Light
006527,30402,30,0.9155,None
006527,30403,37,0.9237,Light
006527,30404,29,0.8894,Light
006538,13037,96,0.3682,None
006538,13036,78,0.6047,Undefined
006538,13029,97,0.9453,None
006538,13030,81,0.9319,None
006538,13031,85,0.8451,Light
006538,13032,82,0.7414,None
006538,13035,102,0.5641,Light
006538,13034,90,0.1176,Undefined
006538,13033,86,0.5312,Medium
006549,25598,35,0.9436,None
006549,25599,39,0.856,Light
006549,25600,40,0.8619,Light
006549,25601,14,0.957,None
006549,25602,38,0.0976,Medium
006568,30348,35,0.8901,None
006568,30349,28,0.4897,Light
006568,30350,30,0.556,Light
006574,3231,38,0.927,None
006575,25221,36,0.7568,None
006575,25220,37,0.876,None
006575,25222,38,0.7334,Light
006586,27583,45,0.8579,Light
006586,27585,44,0.8576,None
006586,27584,48,0.4857,Light
006586,27586,54,0.5141,Heavy
006586,27587,42,0.0956,None
006586,27581,51,0.9299,None
006586,27582,55,0.9363,None
006598,30595,63,0.6824,Heavy
006598,30589,54,0.6991,Light
006598,30590,38,0.6188,Light
006598,30591,50,0.4458,Heavy
006598,30592,51,0.6072,Medium
006598,30594,68,0.6224,Heavy
006598,30585,47,0.8599,None
006598,30586,40,0.8585,None
006598,30587,53,0.7528,Light
006598,30593,58,0.7122,Medium
006598,30588,39,0.5868,Medium
006598,30584,31,0.8688,None
006616,11948,11,0.874,None
006616,11949,21,0.9063,None
006616,11951,26,0.2134,Light
006616,11950,8,0.8725,None
006618,5915,59,0.8088,Light
006618,5916,44,0.6702,Medium
006618,5917,34,0.8283,Light
006618,5918,31,0.5102,Heavy
006618,5919,56,0.7527,Light
006618,5920,50,0.5743,Medium
006618,5921,31,0.4605,Heavy
006618,5922,49,0.599,None
006618,5923,27,0.3392,Undefined
006618,5913,41,0.6599,Medium
006618,5914,54,0.5537,Heavy
006618,5924,35,0.4351,Heavy
006630,28241,24,0.8128,Heavy
006630,28239,26,0.8431,None
006630,28246,40,0.2429,Light
006630,28240,39,0.8987,Light
006630,28244,27,0.2815,Heavy
006630,28243,31,0.5723,Medium
006630,28242,25,0.898,None
006630,28245,38,0.483,Light
006648,3049,66,0.9271,None
006648,3050,72,0.6437,Light
006648,3051,60,0.4477,Light
006648,3052,52,0.5823,Heavy
006691,7258,35,0.8778,Light
006691,7257,37,0.9357,None
006692,20313,5,0.7269,Heavy
006692,20311,6,0.4238,Heavy
006692,20310,13,0.6981,Medium
006692,20306,14,0.8125,None
006692,20308,23,0.8884,None
006692,20307,12,0.6381,Medium
006692,20312,25,0.7093,Heavy
006692,20309,6,0.4507,Heavy
006706,31857,65,0.3485,Medium
006706,31856,61,0.3108,Medium
006706,31855,68,0.5566,Light
006706,31853,73,0.9113,None
006706,31854,58,0.8407,Light
006710,29391,56,0.8462,None
006710,29392,46,0.3794,Light
006710,29385,38,0.8791,None
006710,29390,37,0.5789,Light
006710,29389,58,0.4814,Heavy
006710,29386,49,0.7547,None
006710,29387,41,0.7871,None
006710,29388,57,0.8056,None
006710,29395,39,0.3902,None
006710,29394,39,0.2937,None
006710,29393,60,0.4906,Light
006733,17968,42,0.8319,None
006733,17966,28,0.8939,Light
006733,17965,32,0.91,None
006733,17967,51,0.6378,Medium
006735,31503,110,0.6116,VeryHeavy
006735,31497,99,0.8165,None
006735,31500,114,0.6576,Light
006735,31499,104,0.6197,Heavy
006735,31498,113,0.946,None
006735,31501,88,0.375,Light
006735,31502,93,0.7617,Light
006741,11680,22,0.6744,Medium
006741,11678,19,0.9394,Light
006741,11676,38,0.5988,Medium
006741,11679,31,0.4421,Medium
006741,11681,35,0.437,Medium
006741,11675,21,0.8057,Medium
006741,11674,18,0.9195,None
006741,11673,37,0.8903,None
006741,11677,33,0.7318,Light
006786,32466,23,0.0343,Light
